detectedEmotion,emotion,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
neutral,negative,"[Cykl, ładnych, schematycznych, obrazków, demaskujących, nowomiejski, sen, o, sukcesie, W, zamyśle, twórcy, postanowili, przerysować, i, wyostrzyć, pewne, zdarzenia, jednak, nie, podołali, konwencji, Gdzieś, po, drodze, wszystko, się, rozsypuje, i, gubi]",3.0,0.0,"Cykl ładnych, schematycznych obrazków, demaskujących nowomiejski sen o sukcesie. W zamyśle, twórcy postanowili przerysować i wyostrzyć pewne zdarzenia, jednak nie podołali konwencji. Gdzieś po drodze wszystko się rozsypuje i gubi.",30.0,30.0,1.0
neutral,negative,"[Jest, po, prostu, śmiesznie]",2.0,0.0,Jest po prostu... śmiesznie.,4.0,4.0,0.0
positive,negative,"[Kino, najgorszego, sortu, Komediowy, rak, który, drąży, polskie, kino, i, którego, należy, się, jak, najszybciej, pozbyć, aby, nie, męczyło, naszych, umysłów]",1.5,0.015873015873015876,Kino najgorszego sortu. Komediowy rak który drąży polskie kino i którego należy się jak najszybciej pozbyć aby nie męczyło naszych umysłów.,21.0,21.0,3.0
neutral,positive,"[Nareszcie, mądra, animacja, dla, małych, i, dużych]",9.0,0.0,Nareszcie mądra animacja dla małych i dużych.,7.0,7.0,1.0
negative,positive,"[Produkcja, pozornie, skierowana, do, najmłodszego, grona, odbiorców, jest, ciepłym, serdecznym, sympatycznym, filmem, Starsi, mogą, poczuć, nutkę, nostalgii, wobec, ferajny, Linusa, Lucy, Patty, Schroedera, i, nie, będzie, w, tym, nic, złego, bo, przypomną, sobie, początki, znajomości, z, Charlie, Brownem]",7.0,-0.05263157894736842,"Produkcja pozornie skierowana do najmłodszego grona odbiorców jest ciepłym, serdecznym, sympatycznym filmem. Starsi mogą poczuć nutkę nostalgii wobec ferajny: Linusa, Lucy, Patty, Schroedera i nie będzie w tym nic złego, bo przypomną sobie początki znajomości z Charlie Brownem.",38.0,38.0,1.0
neutral,positive,"[Przeurocza, animacja, Radosna, i, ciepła, pełna, pozytywnej, energii]",7.0,0.0,"Przeurocza animacja. Radosna i ciepła, pełna pozytywnej energii.",8.0,8.0,1.0
neutral,positive,"[Polecam, dla, małych, i, dużych]",7.0,0.0,Polecam dla małych i dużych.,5.0,5.0,0.0
positive,positive,"[Mimo, wygładzenia, ""Fistaszki"", okazały, się, całkiem, sensowną, przekąską]",7.0,0.25,"Mimo wygładzenia, ""Fistaszki"" okazały się całkiem sensowną przekąską.",8.0,8.0,1.0
positive,positive,"[Dzieciaki, dostają, film, jakich, w, zasadzie, już, się, nie, produkuje, bez, przedawkowania, brutalności, słodyczy, i, odwołań, do, świata, popkultury, inteligentny, oparty, na, charakterach]",7.0,0.043478260869565216,"Dzieciaki dostają film, jakich w zasadzie już się nie produkuje - bez przedawkowania brutalności, słodyczy i odwołań do świata popkultury, inteligentny, oparty na charakterach.",24.0,23.0,2.0
positive,positive,"[Miła, świeża, rozrywka, dla, tych, którzy, nie, żywią, fanatycznego, sentymentu, do, oryginalnego, komiksu]",6.0,0.07692307692307693,"Miła, świeża rozrywka dla tych, którzy nie żywią fanatycznego sentymentu do oryginalnego komiksu.",13.0,13.0,1.0
neutral,positive,"[Jeśli, nie, zna, się, oryginalnych, Fistaszków, całość, sprawia, wrażenie, tworu, dziwnego, trochę, banalnego, ale, z, urokiem, i, sercem, a, przez, to, też, nierównego]",6.0,0.0,"Jeśli nie zna się oryginalnych Fistaszków, całość sprawia wrażenie tworu dziwnego, trochę banalnego, ale z urokiem i sercem, a przez to też nierównego.",23.0,23.0,1.0
negative,negative,"[Fani, oryginalnego, gazetowego, komiksu, nie, mają, w, kinie, czego, szukać, Ironiczne, melancholijne, poczucie, humoru, Charlesa, Schulza, przerobiono, na, sentymentalny, bieg, z, przeszkodami]",5.0,-0.045454545454545456,"Fani oryginalnego gazetowego komiksu nie mają w kinie czego szukać. Ironiczne, melancholijne poczucie humoru Charlesa Schulza przerobiono na sentymentalny bieg z przeszkodami.",22.0,22.0,2.0
neutral,negative,"[Problemem, głównym, kinowej, wersji, Fistaszków, jest, to, że, nie, udało, się, przenieść, tego, momentu, w, którym, czytelnik, mógł, w, samotności, kontemplować, komiks, Jednak, nie, mogę, napisać, złego, słowa, o, producentach]",5.0,0.0,"Problemem głównym kinowej wersji Fistaszków jest to, że nie udało się przenieść tego momentu, w którym czytelnik mógł w samotności kontemplować komiks. Jednak nie mogę napisać złego słowa o producentach.",30.0,30.0,0.0
positive,positive,"[Jeżeli, cenicie, sobie, naturalność, a, wręcz, naturalizm, jeżeli, lubicie, historie, z, fajerwerkami, o, ponadprzeciętnych, i, niewiarygodnych, a, jednak, prawdziwych, czynach, to, tutaj, tego, nie, znajdziecie, Znajdziecie, za, to, dużo, abstrakcyjnego, i, kreatywnego, myślenia, sympatyczną, bohaterkę, i, jej, mniej, sympatyczną, rodzinę, oraz, prawdę, że, wielkość, nie, oznacza, wyłącznie, czynów, w, stylu, podbijania, K2, zimą]",8.0,0.05660377358490566,"Jeżeli cenicie sobie naturalność, a wręcz naturalizm, jeżeli lubicie historie z fajerwerkami o ponadprzeciętnych i niewiarygodnych, a jednak prawdziwych czynach, to tutaj tego nie znajdziecie. Znajdziecie za to dużo abstrakcyjnego i kreatywnego myślenia, sympatyczną bohaterkę i jej mniej sympatyczną rodzinę oraz prawdę, że wielkość nie oznacza wyłącznie czynów w stylu podbijania K2 zimą.",53.0,53.0,3.0
positive,positive,"[Motywacja, humor, mocne, charaktery, i, barwne, postaci, Jak, dla, mnie, to, całkiem, dobry, przepis, na, udany, film, Gdy, do, tego, dochodzi, intryga, to, mamy, już, murowany, sukces]",8.0,0.145679012345679,"Motywacja, humor, mocne charaktery i barwne postaci. Jak dla mnie to całkiem dobry przepis na udany film. Gdy do tego dochodzi intryga, to mamy już murowany sukces.",27.0,27.0,4.0
positive,positive,"[Kolejny, przykład, solidnego, rzemiosła, Russela, pokazującego, jak, znakomicie, prowadzi, aktorów, To, dzięki, nim, ta, historia, świetnie, się, ogląda, pokazując, jak, wiele, szczęścia, i, uporu, trzeba, by, spełniać, swoje, marzenia]",7.0,0.017241379310344827,"Kolejny przykład solidnego rzemiosła Russela, pokazującego jak znakomicie prowadzi aktorów. To dzięki nim ta historia świetnie się ogląda, pokazując jak wiele szczęścia i uporu trzeba, by spełniać swoje marzenia.",29.0,29.0,2.0
neutral,positive,"[Byłby, kolejną, przewidywalną, historią, o, spełnionym, american, dream, gdyby, nie, dobre, aktorstwo, Lawrence, która, razem, z, Robertem, De, Niro, Virginią, Madsen, i, Isabellą, Rossellini, stworzyła, żywe, i, angażujące, uwagę, widza, relacje]",7.0,0.0,"Byłby kolejną przewidywalną historią o spełnionym american dream, gdyby nie dobre aktorstwo Lawrence, która razem z Robertem De Niro, Virginią Madsen i Isabellą Rossellini stworzyła żywe i angażujące uwagę widza relacje.",31.0,31.0,0.0
negative,positive,"[Świetne, tempo, idealny, montaż, zdecydowane, prowadzenie, i, fantastyczna, Lawrence, która, kolejny, już, raz, udowadnia, że, jest, naprawdę, świetną, aktorką]",7.0,-0.05263157894736842,"Świetne tempo, idealny montaż, zdecydowane prowadzenie i fantastyczna Lawrence, która kolejny już raz udowadnia, że jest naprawdę świetną aktorką.",19.0,19.0,5.0
negative,positive,"[Jeśli, coś, można, filmowi, zarzucić, to, zbyt, długi, i, trochę, chaotyczny, wstęp, potem, już, akcja, rusza, z, kopyta]",7.0,-0.08333333333333333,"Jeśli coś można filmowi zarzucić, to zbyt długi i trochę chaotyczny wstęp, potem już akcja rusza z kopyta.",18.0,18.0,4.0
neutral,positive,"[W, stu, procentach, film, jednego, aktora, Jennifer, Lawrence, ""zabiera"", dla, siebie, najlepsze, sceny, i, dialogi, a, występujący, obok, niej, Bradley, Cooper, i, Robert, De, Niro, są, właściwie, niepotrzebnym, męskim, rekwizytem]",7.0,0.0,"W stu procentach film jednego aktora. Jennifer Lawrence ""zabiera"" dla siebie najlepsze sceny i dialogi, a występujący obok niej Bradley Cooper i Robert De Niro są właściwie niepotrzebnym męskim rekwizytem.",30.0,30.0,0.0
neutral,positive,"[Rzadko, portretowane, są, tak, silne, osobowości, kobiece]",7.0,0.0,Rzadko portretowane są tak silne osobowości kobiece.,7.0,7.0,0.0
positive,positive,"[Estetyka, pierwszej, połowy, lat, 90, na, szklanym, ekranie, to, perwersyjna, przyjemność, dosłownie, dla, wszystkich]",7.0,0.14285714285714285,Estetyka pierwszej połowy lat 90. na szklanym ekranie to perwersyjna przyjemność dosłownie dla wszystkich.,14.0,14.0,2.0
negative,positive,"[Dawno, nie, oglądałem, filmu, który, daje, tak, porządnego, pozytywnego, kopa, i, jednocześnie, przynosi, świadomość, że, nie, oglądamy, wcale, typowej, hollywoodzkiej, bajeczki]",7.0,-0.047619047619047616,"Dawno nie oglądałem filmu, który daje tak porządnego, pozytywnego kopa i jednocześnie przynosi świadomość, że nie oglądamy wcale typowej, hollywoodzkiej bajeczki.",21.0,21.0,3.0
neutral,positive,"[Niepokojące, obserwacje, dotyczące, amerykańskiego, snu, reżyser, wreszcie, poparł, ciekawym, złamaniem, formy]",6.7,0.0,Niepokojące obserwacje dotyczące amerykańskiego snu reżyser wreszcie poparł ciekawym złamaniem formy.,11.0,11.0,0.0
neutral,positive,"[Problem, w, tym, że, z, jednej, strony, od, konwencjonalności, nie, da, się, tu, uciec, z, drugiej, że, połączenie, dramatu, z, komedią, i, rzeczywistości, z, baśnią, nie, przebiega, tu, bezkolizyjnie, i, w, tonacji, filmu, pojawiają, się, zgrzyty]",6.7,0.0,"Problem w tym, że z jednej strony od konwencjonalności nie da się tu uciec, z drugiej - że połączenie dramatu z komedią i rzeczywistości z baśnią nie przebiega tu bezkolizyjnie i w tonacji filmu pojawiają się zgrzyty.",37.0,36.0,0.0
positive,positive,"[Dygresyjny, zabawny, świetnie, zagrany, i, mimo, dramatycznych, twistów, podtrzymuje, na, duchu]",6.7,0.09090909090909091,"Dygresyjny, zabawny, świetnie zagrany i mimo dramatycznych twistów podtrzymuje na duchu.",11.0,11.0,1.0
neutral,positive,"[Widz, cofa, się, do, przeszłości, gdzie, Russell, się, jeszcze, uczył, zaś, on, sam, cofa, się, do, punktu, wyjścia, gdzie, znów, musi, dobierać, aktorów, pod, napisane, postacie, a, nie, pisać, postacie, pod, aktorów]",6.3,0.0,"Widz cofa się do przeszłości, gdzie Russell się jeszcze uczył, zaś on sam cofa się do punktu wyjścia, gdzie znów musi dobierać aktorów pod napisane postacie, a nie pisać postacie pod aktorów.",32.0,32.0,1.0
neutral,positive,"[Nie, chcę, całkowicie, przekreślać, filmu, ORussella, bo, nie, do, końca, do, mnie, przemówił, ale, pozostało, we, mnie, wystarczająco, dużo, dobrego, i, kilka, ciekawych, myśli, żeby, wyjść, z, projekcji, z, pełną, głową, W, następnym, filmie, proszę, jednak, dać, Jennifer, trochę, inną, rolę]",6.0,0.0,"Nie chcę całkowicie przekreślać filmu O'Russella, bo nie do końca do mnie przemówił, ale pozostało we mnie wystarczająco dużo dobrego i kilka ciekawych myśli, żeby wyjść z projekcji z pełną głową. W następnym filmie proszę jednak dać Jennifer trochę inną rolę.",41.0,41.0,0.0
neutral,positive,"[Film, który, mógłby, być, ciekawym, hołdem, dla, intrygującej, kobiety, jest, niczym, więcej, niż, niespójną, układanką, eksperymentów, z, formą]",6.0,0.0,"Film, który mógłby być ciekawym hołdem dla intrygującej kobiety, jest niczym więcej niż niespójną układanką eksperymentów z formą.",18.0,18.0,1.0
negative,positive,"[Szalenie, nierówny, w, którym, wszystkiego, jest, za, dużo]",6.0,-0.125,"Szalenie nierówny, w którym wszystkiego jest za dużo.",8.0,8.0,1.0
negative,positive,"[Obecny, kształt, filmu, pozostawia, niedosyt, i, rozczarowuje]",6.0,-0.2857142857142857,Obecny kształt filmu pozostawia niedosyt i rozczarowuje.,7.0,7.0,2.0
neutral,positive,"[Może, bawić, i, inspirować, jednak, jego, mankamenty, i, słodkogorzki, posmak, równie, dobrze, mogą, prowadzić, do, poczucia, rozczarowania]",6.0,0.0,"Może bawić i inspirować, jednak jego mankamenty i słodko-gorzki posmak równie dobrze mogą prowadzić do poczucia rozczarowania.",17.0,17.0,0.0
neutral,positive,"[Choć, projekt, ""kinonoweli"", Russella, raczej, się, nie, udaje, to, ""Joy"", i, tak, wychodzi, na, swoje]",6.0,0.0,"Choć projekt ""kino-noweli"" Russella raczej się nie udaje, to ""Joy"" i tak wychodzi na swoje.",15.0,15.0,0.0
neutral,negative,"[Uroczej, pyzatej, blondynce, nie, udało, się, udźwignąć, tego, filmu, powyżej, przeciętności]",5.0,0.0,"Uroczej, pyzatej blondynce nie udało się udźwignąć tego filmu powyżej przeciętności.",11.0,11.0,0.0
neutral,negative,"[Budując, przekonanie, że, nie, warto, rezygnować, z, życiowych, marzeń, tylko, za, wszelką, cenę, próbować, się, z, nimi, zmierzyć, co, chwilę, grzęźnie, w, banałach, rodem, z, telenoweli, Tą, swoistą, huśtawkę, nadziei, i, rozczarowań, ratuje, bez, zaskoczeń, wyborne, aktorstwo]",5.0,0.0,"Budując przekonanie, że nie warto rezygnować z życiowych marzeń, tylko za wszelką cenę próbować się z nimi zmierzyć, co chwilę grzęźnie w banałach rodem z telenoweli. Tą swoistą huśtawkę nadziei i rozczarowań ratuje - bez zaskoczeń - wyborne aktorstwo.",39.0,37.0,1.0
neutral,negative,"[Bite, dwie, godziny, nudy, kiepskich, dialogów, płaskich, postaci, i, monotonności, I, nawet, dobra, Jennifer, Lawrecene, nie, jest, w, stanie, obronić, tego, filmu]",5.0,0.0,"Bite dwie godziny nudy, kiepskich dialogów, płaskich postaci i monotonności. I nawet dobra Jennifer Lawrecene nie jest w stanie obronić tego filmu.",22.0,22.0,0.0
positive,negative,"[Zamiast, interesującego, filmu, o, feministycznym, wydźwięku, wyszło, kino, nieforemne, męczące, i, zdecydowanie, za, długie, Rozczarowanie]",5.0,0.06666666666666667,"Zamiast interesującego filmu o feministycznym wydźwięku, wyszło kino nieforemne, męczące i zdecydowanie za długie. Rozczarowanie.",15.0,15.0,1.0
neutral,negative,"[Optymistyczna, ale, wtórna, historia, jednej, aktorki]",5.0,0.0,"Optymistyczna, ale wtórna historia jednej aktorki.",6.0,6.0,0.0
neutral,negative,"[Komediodramat, bez, komedii, i, bez, dramatu]",5.0,0.0,Komediodramat bez komedii i bez dramatu.,6.0,6.0,2.0
negative,negative,"[Wiele, w, tym, filmie, różnorodnych, elementów, lecz, bardzo, mały, ich, odsetek, został, wykonany, chociażby, poprawnie]",4.5,-0.06666666666666667,"Wiele w tym filmie różnorodnych elementów, lecz bardzo mały ich odsetek został wykonany chociażby poprawnie.",15.0,15.0,1.0
negative,negative,"[Skrajnie, nieprzemyślany, niedorobiony, prowadzony, ręką, reżysera, który, zachowuje, się, tak, jakby, znudził, go, jego, własny, styl]",4.0,-0.09375,"Skrajnie nieprzemyślany, niedorobiony, prowadzony ręką reżysera, który zachowuje się tak, jakby znudził go jego własny styl.",16.0,16.0,5.0
positive,negative,"[Jennifer, Lawrence, gra, jak, Renee, Zellweger, a, Isabella, Rossellini, jak, postać, z, kreskówki, To, się, nie, klei]",4.0,0.029411764705882353,"Jennifer Lawrence gra jak Renee Zellweger, a Isabella Rossellini jak postać z kreskówki. To się nie klei!",17.0,17.0,2.0
negative,negative,"[Russell, połączył, zbyt, wiele, koncepcji, i, wątków, na, raz, przez, co, produkcja, stała, się, ciężkostrawna, Niestety, w, Joy, nie, ma, za, grosz, tytułowej, radości]",4.0,-0.08333333333333333,"Russell połączył zbyt wiele koncepcji i wątków na raz, przez co produkcja stała się ciężkostrawna. Niestety, w Joy, nie ma za grosz tytułowej radości.",24.0,24.0,4.0
positive,positive,"[Bardzo, rzadko, wzruszam, się, na, filmach, Tym, razem, jednak, naprawdę, zaszkliły, mi, się, oczy, Wielkie, kino]",10.0,0.0625,Bardzo rzadko wzruszam się na filmach. Tym razem jednak naprawdę zaszkliły mi się oczy. Wielkie kino.,16.0,16.0,1.0
neutral,positive,"[Kawał, świetnego, kina, bokserskiego]",10.0,0.0,Kawał świetnego kina bokserskiego.,4.0,4.0,0.0
neutral,positive,"[Na, takiego, Rockyego, wszyscy, czekali, czapki, z, głów]",10.0,0.0,Na takiego Rocky'ego wszyscy czekali - czapki z głów.,9.0,8.0,0.0
neutral,positive,"[Zrobiony, jest, z, wyczuciem, szacunkiem, i, mądrością, należną, cyklowi, który, ma, przywilej, kontynuować]",9.0,0.0,"Zrobiony jest z wyczuciem, szacunkiem i mądrością należną cyklowi, który ma przywilej kontynuować.",13.0,13.0,1.0
positive,positive,"[Dobiegający, siedemdziesiątki, Rocky, Balboa, jest, jak, sam, film, szczery, empatyczny, ujmująco, prostolinijny]",9.0,0.05555555555555555,"Dobiegający siedemdziesiątki Rocky Balboa jest jak sam film: szczery, empatyczny, ujmująco prostolinijny.",12.0,12.0,2.0
neutral,positive,"[Jest, faktycznie, filmem, wyjątkowo, udanym, i, godnym, uwagi]",9.0,0.0,Jest faktycznie filmem wyjątkowo udanym i godnym uwagi.,8.0,8.0,0.0
neutral,positive,"[Ponadczasowe, dzieło, które, złotymi, literami, wpisze, się, zarówno, w, historię, ""Rockyego"", jak, i, całej, kinematografii]",9.0,0.0,"Ponadczasowe dzieło, które złotymi literami wpisze się zarówno w historię ""Rocky'ego"", jak i całej kinematografii.",15.0,15.0,0.0
neutral,positive,"[Kawał, rzetelnego, filmu, a, gdyby, spojrzeć, na, ostatnie, 12, miesięcy, jest, też, jedną, z, nielicznych, naprawdę, udanych, kontynuacji, hitów, sprzed, lat]",9.0,0.0,"Kawał rzetelnego filmu, a gdyby spojrzeć na ostatnie 12 miesięcy, jest też jedną z nielicznych naprawdę udanych kontynuacji hitów sprzed lat.",21.0,21.0,0.0
neutral,positive,"[Najlepsza, część, serii, od, czasu, oryginalnego, ""Rockyego""]",9.0,0.0,"Najlepsza część serii od czasu oryginalnego ""Rocky'ego"".",7.0,7.0,0.0
neutral,positive,"[W, świecie, rozrywki, rządzonym, przez, sequele, rebooty, i, remakei, ""Creed"", jest, ewenementem, Jednym, z, nielicznych, filmów, które, składając, hołd, dawnemu, herosowi, tworzą, zupełnie, nową, filmową, jakość]",8.5,0.0,"W świecie rozrywki rządzonym przez sequele, rebooty i remake'i ""Creed"" jest ewenementem. Jednym z nielicznych filmów, które składając hołd dawnemu herosowi, tworzą zupełnie nową filmową jakość.",26.0,26.0,0.0
