comment,emotion,rate
"Bardzo dobre żelazko w przystępnej cenie. Łatwe prasowanie i obsługa. Bez problemu usuwa zagniecenia. Lekkie i wygodne. Długi przewód, duży otwór do nalewania wody. Bardzo przydatna funkcja Calc-Clean umożliwiająca usunięcie z żelazka kamienia, który tworzy się szczególnie przy twardej wodzie, nawet przefiltrowanej. Po jej użyciu żelazko jak nowe. Niestety kupiłam wersję żelazka bez dodatkowej osłony do delikatnych tkanin, która m.in. zabezpiecza przed nabłyszczaniem tkanin.  W poprzednim żelazku korzystałam z niej i widzę teraz jak jest to przydatny, a wręcz niezbędny element.",positive,4.0
Polecam. Bardzo fajne żelażko.,positive,5
"Super żelazko. Za przystępną cenę otrzymujemy rewelacyjne narzędzie do prasowania. Jedyna wada żelazka to to, że nie prasuje samo he,he.",positive,4.0
"Pięknie się prezentuje, nie ma zbędnych bajerów, proste w użyciu, polecam",positive,5
"Jeszcze nie przetestowany produkt - to był prezent ""na zamówienie"". W punktacji wybrałam rewelacyjny bo takie były opinie innych - i mam nadzieję że się sprawdzą",positive,5
"Jak narazie żelazko zostało użyte przeze mnie tylko raz i jestem zadowolona z jakości wyprasowanej koszuli. Fajne jest w nim też to, że na żelazku znajduję się lista materiałów i odpowiednio przyporządkowane kropeczki dot. temperatury prasowania.",negative,3.0
Żelazko super. Polecam,positive,4.0
"Żelazko bardzo dobre a stosunkowo niedrogie. W porównaniu do mojego poprzedniego to zdecydowanie lepiej i szybciej się nim prasuje. Dobre wytwarzanie pary, trochę denerwuje wrzenie wody ale pewnie można się przyzwyczaić. Ogólnie jestem zadowolona z zakupu",positive,4.0
Jestem bardzo zadowolona z tego żelazka! Gdyby jeszcze samo prasowało ....Moja ocena w skali 1-5 to 5+,positive,5
"rewelacyjny produkt, polecam",positive,5
Żelazko Ok w tej cenie chyba nie można znaleźć lepszego.,positive,4.0
"Polecam
Dobra jakość za niską cenę.",positive,4.0
"jestem zadowolona z produktu , spełnił moje oczekiwania",positive,4.0
"Bardzo fajne żelazko, nie kapie woda, funkcje działają sprawnie, dobrze się prasuje, szybko się rozgrzewa.",positive,5
"Prasowałem i prasowałem i prasowałem.....
Jest super, waga jak dla mnie odpowiednia, jest dość ciężkie, niema potrzeby dociskania. Ergonomia bardzo dobra, po 1,5h prasowania ręka nie zmęczona. Polecam każdemu prasującemu Panu....i Pani też. Na plus zaliczam też długi kabel.",positive,5
Jest OK.Polecam.,positive,4.0
"Używałam go dopiero raz ale jestem niesamowicie zadowolona!!! Zelazko bardzo skraca czas prasowania, jest super!",positive,5
Żelazko godne polecenia. Wygodne w użytkowaniu. Duży pojemnik na wodę pozwala dłużej prasować bez jej dolewania. Trzymetrowy kabel też ułatwia pracę.,positive,4.0
EKSTRA ŻELAZKO,positive,4.0
"żelazko bardzo fajne, żona jest zadowolona!!!",positive,4.0
niezła jakość w porównaniu do ceny,positive,4.0
Nie kapie. Dłuuugi kabel. Dobre uderzenie pary. Nie widzę wad.,positive,5
"Żelazko super.
Kto kupi to sam się przekona.",positive,5
"Żelazko ma:
1.Dobrze prasować
2.Wytwarzać odpowiednią ilość pary
3. Posiadać odpowiednią wagę żeby nie trzeba się męczyć przy prasowaniu.
To żelazko wszystkie w/w cechy posiada a oprócz tego ma dobrą cenę w stosunku do jakości
Szczerze polecam",positive,4.0
"Na chwilę obecną nie dostrzegam wad tego żelazka. Jest lekkie, proste w obsłudze oraz szybko się nagrzewa.",positive,4.0
Żelazko bardzo funkcjonalne. Bardzo dobrze prasuje. Długi kabel 3m.,positive,5
"Żelazko bardzo dobre poza dwiema rzeczami : wyrzut pary napewno nie taki jak przedstawiany na zdjęciach więc według mnie nie nadaje się do prasownia w pionie i trzeszcząca obudowa.Do zalet należy bardzo łatwa do czyszczenia stopa żelazka,prasowanie przestrzeni między guzikowych.Jak do tej pory sprawuje się bezawaryjnie.",positive,4.0
Produkt godny polecenia!,positive,4.0
"Bardzo fajne żelazko. Para bucha jak trzeba, prasowanie to prawie przyjemność.",positive,4.0
"To drugie takie żelazko jakie kupiłam.Jest bardzo dobre,świetnie się prasuje ,dobrze grzeje i ma długi kabel. Polecam",positive,5
Najwyższ półka!,positive,5
wygodny w użyciu i obsłudze póki co bez zastrzeżeń,positive,4.0
Na razie bardzo dobre.,positive,5
S U P E R!!!Bardzo dobrze prasuje wygniecione ciuchy. Naprawdę długiiiii kabel. Ładnie wygląda:),positive,5
"Fajne żelazko, super pracuje - można wykonywać płynne ruchy. Dobra siła pary i szybko się rozgrzewa. Nie jest w cale za ciężkie. Fajny design - spodobał się nawet narzeczonemu :)",positive,4.0
"Jest to drugie żelazko firmy Philips. Pierwsze wytrzymało 9 lat. Nowe żelazko jak do tej pory sprawuje się świetnie. Jest nieco cięższe od poprzedniego, ale to zaleta. Ma estetyczny wygląd.Jestem zadowolona z wyboru tego żelazka.",positive,5
mieliśmy  wymienić żelazko do 200zł zona znalazła powiedziała ze ma dobre opinie nie byłem przekonany bo philips to robi telewizory i kiedyś magnetowidy ale jest naprawdę super nie pali ma ten spryskiwacz i daje dużo pary za te kasę rewelka,positive,5
"świetny sprzęt,kupiłem Boscha ale słabo grzało itp a ten Philips jest we wszystkim perfekcyjny, polecam !",positive,4.0
Super sprzet. Małżonka jest bardzo zadowolona (i ja tez :-),positive,5
"Kapitalny sprzęt. Rok temu kupiłem sobie, a teraz zamawiam dla rodzinki dwa. Przed zakupem naczytałem się na forach i ilość pozytywnych opinii oraz cena zostawiają konkurencję w tyle. Polecam.",positive,5
dobre zelazko w dobrej cenie,positive,5
"Żelazko rewelacyjne! Ładny design, czytelna obsługa, posiada wszystko co żelazko powinno w sobie mieć:dlugi kabel, 2400W, mocna para, nie kapie, koncoweczka steap tip, a ponadto...cena! :)",positive,5
"Żelazko wybrałam idąc za opiniami internetowymi i się nie zawiodłam, waga jest odpowiednia, nie kapie, strumień pary wystarczający, wąski czubek, który dotrze wszędzie i długi kabel. Polecam z czystym sumieniem.",positive,5
"Produkt spełnia moje oczekiwania, co do jakości, wyglądu, praktyczności - po prostu PHILIPS.",positive,5
Bardzo dobre żelazko. POLECAM !!!,positive,5
Jest to moje trzecie żelazko philipsa.Jestem zadowolona z tego żelazka bardzo dobrze prasuje i można używać wodę z kranu.,positive,4.0
"Bardzo dobry produkt w przystępnej cenie.Żelazko szybko się nagrzewa, wytwarza dużą ilość pary.Rewelacja i żelazko i zakupy w Ellectro.pl",positive,5
Bardzo dobry produkt w tej cenie,positive,4.0
Polecam świetne żelazko!!!,positive,5
"Poprzednio takie samo żelazko kupiłem w innym sklepie internetowym kierując się opiniami z Opineo. Moja żona początkowo nie była z niego zadowolona, ale po paru miesiącach moja córka poprosiła mnie o kupno takiego samego dla niej. Kiedy parę dni temu odbierałem to żelazko dla córki w Morelach, sprzedawca powiedział do mnie ,,Ja mam takie samo"". Uśmiechnąłem się, i pomyślałem, chyba już pół Warszawy ma to żelazko, przez te opinie na Opineo.",positive,4.0
"nie mam zastrzeżeń, żelazko sprawdza się rewelacyjnie",positive,5
nie będę się rozpisywał. zona lubi tym prasować i go poleca.,positive,4.0
"Zelazko fajne , ale i tak trzeba lubić prasować",positive,4.0
"Rewalacyjne żelazko, precyzyjnie i w błyskawicznym tempie rozprasowuje trudne zagniecienia, bardzo długi kabel umożliwiający dużą swobodę ruchów i wbudowany system antywapienny.",positive,5
Doskonały produkt i rewelacyjny wygląd!,positive,4.0
ŻELAZKO ZDAŁO EGZAMIN NA OCENĘ 5+,positive,5
Kupiłem Żelazko PHILIPS GC 4410/02 + Deska do prasowania RORETS Primera. było to w zestawie z darmową dostawą do domu. Super sprawa. Z żelazka i deski do prasowania jestem bardzo zadcowolony,positive,4.0
super sprzęt za małe pieniadze,positive,5
Dobrze prasuje!!,positive,4.0
sprawdzone od kilku lat bezbłedne,positive,5
"żelazko bardzo zgrabne, para wystarczająca, dodatkowo uderzenie, płyta śliska i profilowana do prasowania zakamarków, nie ma wyłącznika beapieczeństwa, trochę sztywny kabel.",positive,4.0
"zgodny z opisem, bobry stosunek ceny do jakości",positive,4.0
"super produkt w przystępnej cenie, polecam",positive,5
bdb. dobra cena i dobra jakość,positive,5
żelazko Philips doskonałe,positive,5
Spełnia oczekiwania.,positive,4.0
Polecam - produkt bardzo dobry.,positive,5
"odpowiednia cena do jakości, najwazniejsze parametry jesli chodzi o moje oczekiwania spełnione, żelazko dość duże i cięzkie ale mimo to radzi sobie dobrze z trudnymi do prasownia miejscami.polecam:)",positive,4.0
"żelazko spełnia moje oczekiwania, prasuje bez zarzutu, długi kabel do kontaktu",positive,5
"Żelazko sprawuje się bardzo dobrze, dość ciężki, ale to zaliczam jako plus, bardzo szybko się nagrzewa, parowanie działa rewelacyjnie. Prasowanie to przyjemność",positive,4.0
Towar godny polecenia,positive,5
"Ten model żelazka posiada już kilka osób z mojej rodziny i wszyscy (łącznie ze mną) są b. zadowoleni z tego produktu. Można oczywiście kupić sobie żelazko dwa razy droższe z ""bajerami"", ale ten model posiada te funkcje, które powinno mież żelazko i sprawuje się wyśmienicie (u mnie już ponad rok czasu).",positive,5
żelazko bardzo dobrze się sprawuje i nie mam do niego żadnych negatywnych uwag,positive,4.0
Żelazko znalazłam w rankingu żelazek 2013 na 1 miejscu :) Jakość bardzo dobra w stosunku do ceny :) Ładny design.,positive,5
"Bardzo dobrze prasuje , wydziela dużo pary ale jest trochę za ciężkie dla mnie. Za pierwszym prasowaniem zły poślizg, trochę szorował po materiale ale potem już troszkę poślizg się poprawił.",negative,3.0
"żelazko rewelacja.  odpowiednia moc,mocne uderzenie pary, dobrze wyprofilowana stopa, spryskiwacz, , oczyszczanie, długi kabel, spory zbiornik na wodę, z którego się nie leje, ani nie kapie. Prasowanie staje się przyjemnością :P",positive,5
"Żelazko jest sopko. Koszule prasuje się rewelacyjnie i bardzo szybko dzięki dobrze wyprofilowanej stopie .Duża regulacja pary ,długi przewód i ogólnie dużo zalet.Polecam zakup.",positive,4.0
świetne żelazko,positive,5
"Duża ilość wytworzonej pary ułatwia prasowanie, kształt stopy grzejnej ułatwia dostęp do nierównych wąskich części/szczelin prasowanych ubrań. Wizualnie - obudowa nowaoczesna, ""cieszy"" oko.",positive,5
Dobrze się prasuje.Ciekawy wygląd.,positive,5
Żelazko jest ok.,positive,5
"kupiony na Dzień Matki, obie mamy zadowolone:)",positive,5
super żelazko . prasowanie to sama przyjemność.,positive,5
Póki co krótko używam - jestem zadowolona,positive,4.0
bez zarzutu,positive,4.0
"Żelazko świetne, nie przecieka, stopa bardzo gładko sunie po tkaninach, trójkątne zakończenie stopy bardzo dobrze prasuje pomiędzy guzikami. Nie mam zastrzeżeń, no może troszkę ciężkie.",positive,5
Doskonale żelazko.  Polecam.,positive,5
"Kolejne żelazko kupione na prezent (mam takie w domu i szczerze polecam - w tej cenie według mnie super stosunek ceny do jakości). Długi kabel, solidne wykonanie, stopa o dobrym ""ślizgu"" .Do użytku domowego w zupełności wystarczające.",positive,5
"Uważam, że jest to bardzo dobre żelazko. To jest moja druga sztuka tego modelu i jestem zadowolony.",positive,4.0
Na dzień dzisiejszy nie mam żadnych zastrzeżeń. Jest rewelacyjny. Poprzedni model tez miałam Philipsa i nie zamieniłabym na żaden inny.,positive,5
Super prasuje!Ładnie wygląda! Cenie żelazka Philipsa!,positive,5
spełnia mojeoczekiwania,positive,4.0
Żelazko rewelacyjne gorąco polecam!!!!,positive,5
Bardzo dobre żelazko. Użytkuję go od ok. dwóch lat i nigdy nie miałam z nim żadnych kłopotów. Teraz również kupiłam takie samo dla syna,positive,5
jak narazie dzięki temu produktowi wreszcie prasowanie stało się przyjemne,positive,4.0
Produkt rewelacyjny!,positive,5
"fajny wyglad, dziala jak trzeba",positive,5
B.dobry,positive,4.0
o takie żelazko mi chodziło,positive,4.0
Rewelacyjna jakość za niską cenę,positive,5
Towar zgodny z opisem. Godny polecenia.,positive,4.0
"Bardzo dobre żelazko, prasuje gładko, sama przyjemność",positive,4.0
W miare tanie wygodne żelazko,positive,4.0
"Super, jak na razie.",positive,5
Porządny sprzęt. Polecam,positive,4.0
"Jestem zadowolona z zakupu. Przekonało mnie dużo pozytywnych opinii o tym produkcie. Zdecydowanym plusem jest długi kabel żelazka, blokada kapania oraz możliwość dokładnego prasowania w trudno dostępnych miejscach. Polecam !",positive,4.0
doskonałe żelazko chyba już trzecie,positive,4.0
żelazko rewelacja. teraz prasowanie sprawia dużo przyjemności,positive,4.0
PRODUKT ZGODNY Z ZAMÓWIENIEM,positive,5
"rewelacyjny produkt, zona na co chciała i jest zadowolona - dziękuje wam bardzo",positive,4.0
"żelazko sprawnie prasuje...szkoda, że nie samo",positive,4.0
jak dla mnie - idealne!,positive,5
przedmiot w 100% zgodny z opisem aukcji,positive,4.0
Żelazko zakupiłam na prezent więc opinię mogę wystawić dopiero jak ją otrzymam od użytkownika.,positive,4.0
"żelazko super, wszystko co potrzebne, świetnie wyprofilowane, niezbyt ciężkie, kabel extra długi. Funkcji nie za dużo nie za mało - idealne :)",positive,5
Super żelazko w super cenie :),positive,5
"dokładnie takie o jakie chodziło, dobra moc, łatwo prasuje, odpowiednio cięzki",positive,5
"żelazko godne polecenia, wysoka moc grzewcza, system antywapieniowy i zapobiegający kapaniu",positive,4.0
Porządne żelazko,positive,4.0
"Narazie jest ok, polecam",positive,4.0
Bardzo dobra. Polecam,positive,4.0
Spełnia oczekiwania w pełnym zakresie,positive,4.0
"Małżonka zadowolona z funkcjonalności, wygody i jakości prasowania.",positive,5
"Super, jestem bardzo zadowolona, polecam!!!",positive,5
"Żelazko godne polecenia - praktycznie samo prasuje :). Ciężkie, co ułatwia prasowanie. Długi kabel - 3 m. Za tą cenę naprawdę polecam",positive,5
Jak na razie jestem b.zadowolona-spróboeałam uprasować kilka spodni-bez zarzutu.Moge polecić z czystym sumieniem-dobra jakość za dość niską cenę.,positive,4.0
"Żelazko godne polecenia, super się sprawdza ( to opinia osoby użytkującej ) nie moja :)",positive,4.0
Polecam to żelazko z czystym sumieniem. Sprawdza się nawet na najtrudniejszych materiałach i zagnieceniach dzięki swojej dość sporej wadze i mocnemu wyrzutowi pary. Poza tym super design zachęca do prasowania:),positive,5
"Bardzo szybkie nagrzewanie, mega długi kabel, gładko przesuwa się po tkaninie, świetnie prasuje.",positive,5
"Rewelacyjne żelazko pod względem efektywności.Ubrania,odzież są pięknie wyprasowane,wpływa na to odpowiedni ciężar,moc pary i temperatury (szybko się nagrzewa)przy czym ciężar nie jest utrudnieniem dzięki stopie która łatwo przesuwa się po tkaninie.Dodatkową zaletą jest szeroki wlew wody,obrotowy przewód i spiczasta końcówka świetna przy prasowaniu bluzek i koszul.Wada niewielka to trochę głośne syczenie pary i częste napełnianie pojemnika wodą ale nie jest to uciążliwe,cena średnia,nie wygórowana.O awaryjności nic nie mogę jeszcze powiedzieć ponieważ żelazko mam od miesiąca ale jest godne polecenia. Prasuje się z przyjemnością.",positive,5
"Ciężkie, ale o to mi chodziło. Jestem z niego bardzo zadowolona. Stopa świetna!",positive,5
W trakcie użytkowania. Bez uwag.,positive,4.0
Trochę za głośne to żelasko,positive,4.0
"Rewelka. Nigdy takiego jeszcze nie miałam.
Ciężkie (i tak ma być), gładka stopka, wąski nosek. Bardzo funkcjonalne.",positive,5
Nie ma lepszego...,positive,5
"Produkt godny uwagi ,cena konkurencyjna!",positive,4.0
"Świetne żelazko, bardzo dobrze się nim prasuje, wszystkie zagniecenia w błyskawicznym tempie rozprasowane. Duża moc żelazka i ilość wytwarzania pary powodują że bardzo chętnie prasuje się tym żelazkiem, polecam.",positive,5
Bardzo fajne godne polecenia w takiej cenie lepszego nie ma :),positive,5
wysoka jakość w stosunku do ceny,positive,5
Bardzo ładne i fajne żelazko. Super relacja ceny do parametrów jakie reprezentuje. Użytkuję od miesiąca i jestem z niego bardzo zadowolony. Płynna regulacja ilości pary jest dużą zaletą; gładka stopa;,positive,5
"chociaż to nie najnowszy model żelazka, jest na prawdę godne polecenia, prasowanie to przyjemność ;)",positive,5
"próbuję, wydaje się ok",positive,4.0
"Długi kabel, bardzo dobrze prasuje, duża ilość pary, cięższe przez co lepsze",positive,5
