detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,positive,"[pani, miejsce, restauracja, wiec, karty]","[zachecony, przez, znajoma, ktora, jest, czestym, gosciem, tej, restauracji, pani, jola, postanowilem, z, odwiedzic, to, miejsce, chociaz, dosc, daleko, od, scislego, centrum, to, nie, zaluje, restauracja, w, zabytkowej, willi, z, duzym, ogrodem, klasyczna, wiec, postawilismy, na, klasyke, z, karty, sledzie, jako, przystawkawięcej]",5.0,0.011904761904761904,"Zachecony przez znajoma, ktora jest czestym gosciem tej restauracji ( Pani Jola ;) - postanowilem z odwiedzic to miejsce. Chociaz dosc daleko od scislego centrum- to nie zaluje. Restauracja w zabytkowej willi z duzym ogrodem. Klasyczna, wiec postawilismy na klasyke z karty. Sledzie jako przystawka,...Więcej",45.0,42.0,5.0
positive,positive,"[piękny, profesjonalny, dyskretny, miejsce, czas]","[lokal, położony, w, eleganckiej, kamienicy, wśród, kwiatów, i, zieleni, piękny, wystroi, zarówno, wewnątrz, jak, i, otocznie, bardzo, profesjonalny, personel, dyskretny, i, znający, kartę, dania, kuchni, polskiej, i, ze, sznytem, fusion, bardzo, fajne, miejsce, żeby, zaprosić, zagraniczną, delegację, lub, znajomych, obcokrajowców, chcących, spędzić, czas, w, polskiejwięcej]",5.0,0.0962962962962963,Lokal położony w eleganckiej kamienicy wśród kwiatów i zieleni. Piękny wystroi zarówno wewnątrz jak i otocznie. Bardzo profesjonalny personel. Dyskretny i znający kartę. Dania kuchni polskiej i ze sznytem fusion. Bardzo fajne miejsce żeby zaprosić zagraniczną delegację lub znajomych obcokrajowców chcących spędzić czas w polskiej...Więcej,45.0,45.0,5.0
positive,positive,[niezły],"[jestem, fanem, tatara, tu, był, całkiem, niezły, d, danie, główne, smakowite, i, podane, w, bardzo, szybko, deser, beza, dobra]",4.0,0.05263157894736842,"jestem fanem tatara, tu był całkiem niezły :D
danie główne smakowite i podane w bardzo szybko.
deser beza, dobra",19.0,19.0,1.0
neutral,positive,"[miejsce, miejsce, kuchnia]","[bardzo, przyjemne, miejsce, szczególnie, latem, kiedy, można, usiąść, przy, stoliku, w, ogrodzie, bardzo, klimatyczne, miejsce, kuchnia, na, bardzo, dobrym, poziomie]",5.0,0.0,"Bardzo przyjemne miejsce, szczególnie latem kiedy można usiąść przy stoliku w ogrodzie. Bardzo klimatyczne miejsce!
Kuchnia na bardzo dobrym poziomie!",20.0,20.0,3.0
positive,positive,"[kuchnia, ładny, wystrój]","[znakomita, kuchnia, posiłki, podawane, z, klasą, są, bardzo, dobre, za, przyzwoitą, cenę, jak, na, takie, ""warunki"", piękne, kwiaty, ładny, wystrój, restauracji, dobra, lokalizacja]",5.0,0.05434782608695652,"znakomita kuchnia - posiłki podawane z klasą, są bardzo dobre za przyzwoitą cenę jak na takie ""warunki"" ;) , piękne kwiaty, ładny wystrój restauracji, dobra lokalizacja",26.0,23.0,3.0
negative,positive,"[świetny, klient, każdy, kolejny, raz, dań]","[super, jedzenie, świetny, serwis, na, jedzenie, się, chwile, czeka, ale, mając, starter, klient, się, nie, nudzi, a, kelnerzy, dbają, o, każdy, detal, chętnie, tam, kolejny, raz, wrócę, ceny, warte, zamawianych, dań, gratulacje, dla, właścicieli]",5.0,-0.029411764705882353,"Super jedzenie, świetny serwis
Na jedzenie się chwile czeka ale mając starter klient się nie nudzi a kelnerzy dbają o każdy detal
Chętnie tam kolejny raz wrócę
Ceny warte zamawianych dań
Gratulacje dla właścicieli",34.0,34.0,6.0
positive,positive,"[restauracja, droga, małe, przepiękny, wystrój, bez]","[jedzonko, bardzo, smaczne, aczkolwiek, restauracja, droga, i, stosunkowo, małe, porcje, przepiękny, wystrój, obsługa, bez, zarzutu]",3.0,0.2,"Jedzonko bardzo smaczne, aczkolwiek restauracja droga i stosunkowo małe porcje. Przepiękny wystrój, obsługa bez zarzutu.",15.0,15.0,6.0
neutral,positive,[wystrój],"[powiem, krótko, jest, oo, prostu, wszystko, super, jest, jedzenie, super, super, desery, obsługa, super, wystrój, super]",5.0,0.0,"Powiem krótko. Jest oo prostu wszystko super. Jest
Jedzenie super. Super desery. Obsługa super. Wystrój super.",16.0,16.0,1.0
neutral,positive,"[miejsce, wspaniały, wystrój]","[bardzo, eleganckie, i, klimatyczne, miejsce, wspaniały, wystrój, wszystko, na, najwyższym, poziomie, obsługa, na, medal]",5.0,0.0,"Bardzo eleganckie i klimatyczne miejsce. Wspaniały wystrój, wszystko na najwyższym poziomie. Obsługa na medal.",14.0,14.0,3.0
positive,positive,"[uroczy, wieczór]","[obiad, z, przyjaciółmi, bardzo, udanybo, już, od, progu, byliśmy, zaopiekowani, ponieważ, zbliżał, się, deszcz, kelner, zaprowadził, nas, do, środka, propozycja, wina, do, potraw, udana, przy, niewygórowanych, cenach, jedzenie, pyszne, a, desery, tort, bezowy, nadzwyczajne, spędziliśmy, uroczy, wieczór, z, miłą, obsługą, mankamenty, parking, trzeba, szukaćwięcej]",4.0,0.045454545454545456,"Obiad z przyjaciółmi bardzo udany,bo już od progu byliśmy zaopiekowani. Ponieważ zbliżał się deszcz kelner zaprowadził nas do środka. Propozycja wina do potraw udana przy niewygórowanych cenach. Jedzenie pyszne, a desery - tort bezowy- nadzwyczajne.
Spędziliśmy uroczy wieczór z miłą obsługą. Mankamenty- parking- trzeba szukać...Więcej",45.0,44.0,2.0
positive,positive,"[bez, bez, zorganizowany, atmosfera, bez]","[przy, okazji, wyjazdu, do, warszawy, postanowiłem, wreszcie, zajrzeć, nota, bene, skuszony, pozytywnymi, opiniami, o, dziwo, bez, rozczarowania, bez, zastrzeżeń, stolik, zorganizowany, mimo, braku, rezerwacji, przyjemna, atmosfera, dobra, obsługa, jakość, potraw, bez, zastrzeżeń, ceny, dobre, w, wielu, gorszych, lokalach, są, na, podobnym, poziomie, a, nawetwięcej]",5.0,0.022727272727272728,"Przy okazji wyjazdu do Warszawy postanowiłem wreszcie zajrzeć (nota bene skuszony pozytywnymi opiniami). O dziwo bez rozczarowania / bez zastrzeżeń. Stolik zorganizowany mimo braku rezerwacji, przyjemna atmosfera, dobra obsługa, jakość potraw bez zastrzeżeń. Ceny dobre (w wielu gorszych lokalach są na podobnym poziomie a nawet...Więcej",45.0,44.0,5.0
negative,positive,"[udany, biznesowy, miejsce, lekko]","[jesli, poszukujesz, eleganckiej, restauracji, na, udany, meeting, biznesowy, lub, randkę, idealne, miejsce, ceny, lekko, wysokie, ale, serwowane, dania, oraz, nienaganna, obsługa, warte, sa, tych, cen, zachwyca, wybór, deserów, serwowanych, na, środku, jednej, z, sal, od, pysznych, serników, po, powalającą, bezę, warto, zarezerwować, stolik, nawięcej]",5.0,-0.022727272727272728,"Jesli poszukujesz eleganckiej restauracji na udany meeting biznesowy lub randkę.. idealne miejsce. Ceny lekko wysokie, ale serwowane dania oraz nienaganna obsługa warte sa tych cen. Zachwyca wybór deserów serwowanych na środku jednej z sal... od pysznych serników po powalającą bezę ! Warto zarezerwować stolik. Na...Więcej",45.0,44.0,4.0
neutral,positive,[],"[dania, na, wysokim, poziomie, jedanak, brak, sezonowego, menu, i, bardzo, ograniczone, menu, powoduje, że, zawsze, zamawiam, to, samo, a, chciałbym, coś, innego]",4.0,0.0,Dania na wysokim poziomie jedanak brak sezonowego menu i bardzo ograniczone menu powoduje że zawsze zamawiam to samo a chciałbym coś innego,22.0,22.0,0.0
neutral,positive,"[wyjście, kolacja, komfort, poza, atmosfera, choinka]","[wyjście, biznesowe, w, grupie, kilku, osób, była, to, kolacja, świąteczna, różana, oferuje, komfort, rezerwacji, osobnej, salki, ktora, jest, niezastąpiona, w, przypadku, kiedy, chcemy, złożyć, życzenia, nie, przeszkadzając, innym, poza, tym, wspaniała, atmosfera, świąteczna, choinka, ozdoby, dyskretna, muzyka, jedzenie, doskonałe, oraz, obsługa, jak, zawsze, przemiławięcej]",5.0,0.0,"Wyjście biznesowe w grupie kilku osób, była to kolacja świąteczna. Różana oferuje komfort rezerwacji osobnej salki, ktora jest niezastąpiona w przypadku kiedy chcemy złożyć życzenia nie przeszkadzając innym. Poza tym wspaniała atmosfera świąteczna , choinka, ozdoby, dyskretna muzyka. Jedzenie doskonałe oraz obsługa jak zawsze przemiła,...Więcej",45.0,44.0,6.0
positive,positive,[miła],"[często, wpadam, tutaj, z, rodziną, i, nie, możemy, powiedzieć, złego, słowa, rodzina, zadowolowa, rachunek, w, normie, i, obsługa, miła]",5.0,0.10526315789473684,"Często wpadam tutaj z rodziną i nie możemy powiedzieć złego słowa. Rodzina zadowolowa, rachunek w normie i obsługa miła.",19.0,19.0,1.0
positive,positive,"[restauracja, cudowny, miła]","[wspaniała, restauracja, cudowny, klimat, i, jeszcze, cudowniejsza, bardzo, miła, obsługa, jedzenie, super]",5.0,0.2380952380952381,"Wspaniała restauracja, cudowny klimat i jeszcze cudowniejsza , bardzo miła obsługa . Jedzenie super .",15.0,12.0,3.0
positive,positive,"[miły, go, atmosfera, miejsce]","[piękna, willa, przesmaczne, jedzenie, bardzo, miły, personel, trochę, rozbiegany, jakby, było, go, trochę, za, mało, fantastyczna, atmosfera, i, dużo, kwiatów, bardzo, przyjemne, miejsce]",5.0,0.02898550724637681,"Piękna willa, przesmaczne jedzenie, bardzo miły personel (trochę rozbiegany jakby było go trochę za mało) fantastyczna atmosfera i dużo kwiatów. Bardzo przyjemne miejsce.",23.0,23.0,4.0
negative,positive,"[wystrój, duży]","[wystrój, urządzenie, pokojów, sprawia, że, czujemy, się, w, restauracji, jak, w, domu, dużo, kwiatów, zawsze, świeżych, jedzenie, bardzo, smaczne, duży, wybór, deserów, ciast, tortów]",5.0,-0.006944444444444444,"Wystrój urządzenie pokojów sprawia, że czujemy się w restauracji jak w domu.
Dużo kwiatów zawsze świeżych.
Jedzenie bardzo smaczne , duży wybór deserów ciast tortów !",26.0,24.0,2.0
negative,positive,"[nic, odpowiednio]","[smacznie, i, wykwintnie, bardzo, sprawna, obsługa, nic, tylko, pracować, w, okolicy, odpowiednio, zarabiać, i, wpadać, na, lunch]",4.0,-0.11764705882352941,"Smacznie i wykwintnie. Bardzo sprawna obsługa nic tylko pracować w okolicy, odpowiednio zarabiać i wpadać na lunch!",17.0,17.0,2.0
neutral,positive,[],"[wiem, że, jestem, polakiem, i, wręcz, powinienem, lubić, polskie, dania, ale, na, prawdę, w, tej, restauracji, smakuje, mi, ich, jedzenie, i, chętnie, u, nich, jadam]",5.0,0.0,"Wiem, że jestem Polakiem i wręcz powinienem lubić polskie dania ale na prawdę w tej restauracji smakuje mi ich jedzenie i chętnie u nich jadam.",25.0,25.0,0.0
positive,positive,"[restauracja, wnętrze, poezja]","[restauracja, spełniła, nasze, oczekiwania, pod, każdym, względem, profesjonalna, przemiła, obsługa, przepiękne, wnętrze, wypełnione, duża, ilością, zieleni, i, świeżych, kwiatów, dania, najwyższej, jakości, a, ciasta, bezowe, poezja, szczerze, polecam]",5.0,0.07142857142857142,"Restauracja spełniła nasze oczekiwania pod każdym względem. Profesjonalna, przemiła obsługa, przepiękne wnętrze wypełnione duża ilością zieleni i świeżych kwiatów. Dania najwyższej jakości, a ciasta bezowe.... poezja. Szczerze polecam.",28.0,28.0,3.0
neutral,positive,[miejsce],"[doskonała, restauracjaidealne, miejsce, na, romantyczne, spotkanie, wykwintne, smaczne, dania, przystępna, cena, i, przesympatyczna, obsługa]",5.0,0.0,"Doskonała restauracja..idealne miejsce na romantyczne spotkanie .Wykwintne smaczne dania ,przystępna cena i przesympatyczna obsługa.",14.0,14.0,1.0
positive,positive,"[doskonały, jeden, najlepszy, jaki, go]","[doskonały, rosół, jeden, z, najlepszych, jeśli, nie, najlepszy, jaki, jadłam, w, życiu, postawił, mnie, na, nogi, pewnego, zimne, go, zimowego, wieczora, wnętrza, bardzo, estetyczne, określiłabym, je, jako, połączenie, romantyzmu, z, nowoczesnością, przytulności, nadają, eleganckie, ciężkie, zasłony, stonowane, kolory, ścian, i, drewniane, meble, no, i, tewięcej]",5.0,0.04888888888888889,"Doskonały rosół, jeden z najlepszych, jeśli nie najlepszy, jaki jadłam w życiu. Postawił mnie na nogi pewnego zimne go zimowego wieczora.
Wnętrza bardzo estetyczne, określiłabym je jako połączenie romantyzmu z nowoczesnością. Przytulności nadają eleganckie ciężkie zasłony, stonowane kolory ścian i drewniane meble. No i te...Więcej",45.0,45.0,5.0
neutral,positive,"[wystrój, gust, miejsce]","[jedzenie, pyszne, wystrój, wpadł, mi, w, gust, menu, szerokie, i, obsługa, na, poziomie, cała, rodzina, chwali, to, miejsce]",5.0,0.0,"Jedzenie pyszne, wystrój wpadł mi w gust, menu szerokie i obsługa na poziomie. Cała rodzina chwali to miejsce;",18.0,18.0,3.0
positive,positive,"[restauracja, ładny, wystrój, miła, apetycznie]","[bardzo, elegancka, restauracja, ładny, wystrój, domowyw, starym, stylu, z, odrobiną, przepychu, w, pozytywnym, znaczeniu, czysto, i, pachnąco, bardzo, miła, i, pomocna, obsługa, swoje, zadania, wykonują, z, klasą, na, poziomie, znają, się, na, tym, co, robią, wino, serwowane, zgodnie, ze, sztuką, dania, bardzo, smaczne, apetycznie, podanewięcej]",5.0,0.027777777777777776,"Bardzo elegancka restauracja. Ładny wystrój, domowy...w starym stylu z odrobiną przepychu (w pozytywnym znaczeniu). Czysto i pachnąco. Bardzo miła i pomocna obsługa. Swoje zadania wykonują z klasą, 'na poziomie', znają się na tym co robią. Wino serwowane zgodnie ze sztuką. Dania bardzo smaczne, apetycznie podane....Więcej",45.0,45.0,5.0
negative,positive,"[atmosfera, raz]","[polecam, mila, atmosfera, obsluga, i, przepyszne, dobre, jedzenie, poledwica, wolowa, pierwsza, klasa, zamierzam, wpasc, tam, jeszcze, raz]",5.0,-0.11764705882352941,"Polecam, mila atmosfera, obsluga i przepyszne, dobre jedzenie - poledwica wolowa pierwsza klasa. Zamierzam wpasc tam jeszcze raz.",18.0,17.0,2.0
positive,positive,"[miejsce, rodzinny, wrażenie]","[miejsce, wybraliśmy, na, rodzinny, obiad, w, czasie, pobytu, w, stolicywrazenia, zarówno, kulinarne, jak, i, estetyczne, na, dlugo, pozostaną, w, naszej, pamięciod, wejścia, można, odnieść, wrażenie, że, przenosimy, się, w, czasie, wspaniałe, stylowe, wnętrzewokół, piękne, bukiety, świeżych, kwiatów, coś, cudownegobajkowo, obsługa, inna, niż, wszędzie, profesjonalna, więcej]",5.0,0.011111111111111112,"Miejsce wybraliśmy na rodzinny obiad w czasie pobytu w stolicy.Wrazenia zarówno kulinarne jak i estetyczne na dlugo pozostaną w naszej pamięci.Od wejścia można odnieść wrażenie, że przenosimy się w czasie. Wspaniałe stylowe wnętrze.Wokół piękne bukiety świeżych kwiatów. Coś cudownego.Bajkowo:)
Obsługa inna niż wszędzie. Profesjonalna ,...Więcej",45.0,45.0,3.0
negative,positive,"[miejsce, raz, kolejny]","[polecam, to, miejsce, pięknie, zaaranżowane, a, tort, bezowy, rewelacja, chętnie, odwiedzimy, je, po, raz, kolejny, by, przenieść, się, w, klimaty, dawnych, lat]",5.0,-0.09090909090909091,Polecam to miejsce pięknie zaaranżowane a tort bezowy rewelacja!! Chętnie odwiedzimy je po raz kolejny by przenieść się w klimaty dawnych lat.,22.0,22.0,3.0
positive,positive,"[wnętrze, chłodnik]","[przepiękne, wnętrze, profesjonalna, obsługa, naleśniki, z, rakami, pieczona, kaczka, chłodnik, i, ta, beza, migdałowa, absolutnie, polecam]",5.0,0.0625,"Przepiękne wnętrze. Profesjonalna obsługa. Naleśniki z rakami, pieczona kaczka, chłodnik i ta BEZA migdałowa.. Absolutnie polecam!",16.0,16.0,2.0
positive,positive,"[miejsce, zachwyt]","[miejsce, ukryta, przed, światem, klimat, przedwojennego, mokotowa, zjadłem, bezę, która, była, idealnie, zbilansowana, nie, za, słodka, i, wprawiła, mnie, w, zachwyt]",5.0,0.09523809523809523,"Miejsce ukryta przed światem, klimat przedwojennego Mokotowa. Zjadłem bezę, która była idealnie zbilansowana (nie za słodka) i wprawiła mnie w zachwyt.",21.0,21.0,2.0
negative,positive,"[ciepły, wystrój, numer]","[wspaniałe, jedzenie, bardzo, profesjonalna, obsługapiękny, ciepły, wystrój, dla, mnie, numer, 1, w, warszawie]",5.0,-0.03496503496503497,"Wspaniałe jedzenie. Bardzo profesjonalna obsługa.Piękny ,ciepły wystrój. Dla mnie numer 1 w Warszawie.",13.0,13.0,3.0
positive,positive,"[miła, atmosfera]","[super, jedzenie, profesjonalna, obsługa, kelnerska, bardzo, miła, atmosfera, w, eleganckim, wnętrzu, polecam]",5.0,0.16666666666666666,"Super jedzenie, profesjonalna obsługa kelnerska. Bardzo miła atmosfera w eleganckim wnętrzu. Polecam.",12.0,12.0,2.0
positive,positive,"[miejsce, miła, atmosfera, miła]","[wspaniałe, miejsce, miła, atmosfera, pyszne, jedzenie, bardzo, miła, i, sprawna, obsługa, ceny, niezbyt, wygórowane, serdecznie, polecam]",5.0,0.25,Wspaniałe miejsce. Miła atmosfera. Pyszne jedzenie. Bardzo miła i sprawna obsługa. Ceny niezbyt wygórowane. Serdecznie polecam.,16.0,16.0,4.0
positive,positive,"[restauracja, raz, miła, klimatyczny, wystrój, dań]","[do, restauracja, zostałem, zaproszony, przez, znajomych, którzy, wcześniej, byli, już, raz, w, tym, miejscu, i, zachowali, miłe, wspomnienia, przybyliśmy, zatem, we, troje, i, mile, wspominamy, tamtą, kolację, miła, obsługa, klimatyczny, wystrój, piękna, zastawa, i, karta, dań, która, proponuje, niewątpliwie, znane, tradycyjne, polskie, potrawy, ale, wwięcej]",5.0,0.022222222222222223,"Do restauracja zostałem zaproszony przez znajomych, którzy wcześniej byli już raz w tym miejscu i zachowali miłe wspomnienia. Przybyliśmy zatem we troje i mile wspominamy tamtą kolację. Miła obsługa, klimatyczny wystrój, piękna zastawa i karta dań, która proponuje niewątpliwie znane tradycyjne polskie potrawy, ale w...Więcej",45.0,45.0,6.0
positive,positive,"[miły, wieczór]","[doskonałe, jedzenie, i, wina, a, do, tego, piękne, dekoracje, i, muzyka, grana, na, żywo, na, pianinie, to, recepta, na, udaną, randkę, lub, po, prostu, sposób, na, miły, wieczór, w, dobrym, towarzystwie]",5.0,0.02150537634408602,"Doskonałe jedzenie i wina, a do tego piękne dekoracje i muzyka grana na żywo na pianinie - to recepta na udaną randkę, lub po prostu sposób na miły wieczór w dobrym towarzystwie.",32.0,31.0,2.0
negative,positive,"[kuchnia, atmosfera, dodatkowo, letni]","[bardzo, dobra, kuchnia, od, lat, miłe, eleganckie, wnętrza, świetna, atmosfera, elegancka, obsługa, a, dodatkowo, niesamowity, ogródek, letni, wzrosły, miasta, bardzo, warto, odwiedzić]",5.0,-0.011363636363636364,"Bardzo dobra kuchnia od lat, miłe eleganckie wnętrza, świetna atmosfera, elegancka obsługa a dodatkowo niesamowity ogródek letni wzrosły miasta ! Bardzo warto odwiedzić !",24.0,22.0,4.0
