detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,negative,"[ten, czas, mózg, lekki, humor, oderwany, pierwszorzędnie]","[wymaganie, ten, coś, czas, mózg, że, użycie, lekki, film, jednak, humor, na, rzeczywistość, od, oderwany, komercyjny, pierwszorzędnie, zupełnie, spełniać, przychodzić, te, niewymagający, wiedzieć]",5.0,0.10869565217391304,"Komercyjny film, zupełnie oderwany od rzeczywistości. Wiem jednak, że czasem przychodzi humor na coś lekkiego, niewymagającego użycia mózgu. Ten film spełnia te wymagania pierwszorzędnie.",24.0,23.0,7.0
negative,negative,"[sam, sam, który, kolejny, ten, produkcja, szkoda]","[tym, można, wycisnąć, być, sam, opowiadać, sam, bo, który, kolejny, ten, a, produkcja, więcej, i, wiele, o, to, temat, w, taki, szkoda, z, wiele, sposób]",5.0,-0.08,"Produkcja Krzysztofa Langa to kolejna z wielu, które opowiadają o tym samym i w taki sam sposób. A szkoda, bo można było wycisnąć z tego tematu o wiele więcej.",29.0,25.0,7.0
positive,negative,"[bezpieczny, babcia, który, ciocia]","[niewymagający, móc, bezpieczny, na, powstać, babcia, który, ciocia, z, film, zabrać]",4.0,0.06818181818181818,"Powstał bezpieczny, niewymagający film, na który możecie zabrać ciocię z babcią.",11.0,11.0,4.0
negative,negative,"[który, bezpretensjonalny, śmieszny, zły, zbyt, kino, słaby, lekki]","[ogół, który, wciągać, bawić, bezpretensjonalny, nie, że, być, tfu, śmieszny, zły, zbyt, i, kino, oraz, to, słaby, lekki, w, płeć]",3.5,-0.07916666666666666,"Najgorsze, że Słaba płeć? nie jest zbyt śmieszna. Tfu - nie jest w ogóle śmieszna! To kino lekkie oraz bezpretensjonalne, które nie bawi i nie wciąga.",26.0,20.0,8.0
positive,negative,"[ładny, schematyczny, droga, sen]","[wszystko, gdzieś, ładny, schematyczny, się, gubić, nowomiejski, droga, obrazek, twórca, sukces, demaskować, zamysł, przerysować, sen, nie, zdarzenie, pewne, podołać, i, konwencja, o, postanowić, w, cykl, jednak, po, rozsypywać, wyostrzyć]",3.0,0.07758620689655173,"Cykl ładnych, schematycznych obrazków, demaskujących nowomiejski sen o sukcesie. W zamyśle, twórcy postanowili przerysować i wyostrzyć pewne zdarzenia, jednak nie podołali konwencji. Gdzieś po drodze wszystko się rozsypuje i gubi.",30.0,29.0,4.0
negative,negative,[prosty],"[śmiesznie, po, być, prosty]",2.0,-0.25,Jest po prostu... śmiesznie.,4.0,4.0,1.0
negative,negative,"[rak, zły, który, komediowy, kino, który]","[się, rak, nie, nasz, pozbyć, szybko, zły, polskie, który, drążyć, umysł, komediowy, i, kino, należeć, sort, jak, aby, męczyć, który]",1.5,-0.07083333333333333,Kino najgorszego sortu. Komediowy rak który drąży polskie kino i którego należy się jak najszybciej pozbyć aby nie męczyło naszych umysłów.,21.0,20.0,6.0
negative,positive,"[mądry, mały, duży, animacja]","[mądry, dla, nareszcie, mały, i, duży, animacja]",9.0,-0.023809523809523808,Nareszcie mądra animacja dla małych i dużych.,7.0,7.0,4.0
positive,positive,"[ciepły, młody, nostalgia, sympatyczny, serdeczny, nic, produkcja]","[ciepły, do, nutka, być, odbiorca, być, młody, się, grono, nostalgia, przypomnieć, film, starszy, pozornie, sympatyczny, tym, serdeczny, nic, bo, nie, wobec, początki, móc, skierować, produkcja, złe, i, znajomości, ferajna, w, z, poczuć]",7.0,0.017045454545454544,"Produkcja pozornie skierowana do najmłodszego grona odbiorców jest ciepłym, serdecznym, sympatycznym filmem. Starsi mogą poczuć nutkę nostalgii wobec ferajny: Linusa, Lucy, Patty, Schroedera i nie będzie w tym nic złego, bo przypomną sobie początki znajomości z Charlie Brownem.",38.0,32.0,7.0
positive,positive,"[radosny, animacja, pełny, pozytywny, ciepło, przeuroczy, energia]","[radosny, i, animacja, pełny, pozytywny, ciepło, przeuroczy, energia]",7.0,1.1041666666666667,"Przeurocza animacja. Radosna i ciepła, pełna pozytywnej energii.",8.0,8.0,7.0
negative,positive,"[duży, mały]","[i, dla, duży, polecać, mały]",7.0,-0.23333333333333334,Polecam dla małych i dużych.,5.0,5.0,2.0
positive,positive,"[okazały, sensowny]","[okazały, wygładzić, sensowny, przekąska, się, mimo, całkiem]",7.0,0.42857142857142855,"Mimo wygładzenia, ""Fistaszki"" okazały się całkiem sensowną przekąską.",8.0,7.0,2.0
negative,positive,"[brutalność, słodycz, inteligentny, dzieciak, charakter, jaki, bez]","[do, brutalność, się, świat, nie, opart, odwołanie, słodycz, film, zasada, inteligentny, dzieciak, produkować, charakter, jaki, na, przedawkować, bez, i, już, w, dostawać, popkultura]",7.0,-0.08695652173913043,"Dzieciaki dostają film, jakich w zasadzie już się nie produkuje - bez przedawkowania brutalności, słodyczy i odwołań do świata popkultury, inteligentny, oparty na charakterach.",24.0,23.0,7.0
positive,positive,"[świeży, ten, rozrywka, sentyment, który, oryginalny, miła]","[do, dla, żywić, świeży, ten, rozrywka, fanatyczny, sentyment, nie, który, komiks, oryginalny, miła]",6.0,0.38461538461538464,"Miła, świeża rozrywka dla tych, którzy nie żywią fanatycznego sentymentu do oryginalnego komiksu.",13.0,13.0,7.0
negative,positive,"[serce, wrażenie, twór, nierówny, oryginalny, banalny]","[sprawiać, dziwny, serce, się, ale, nie, wrażenie, też, urok, twór, nierówny, a, znać, oryginalny, i, całość, z, przez, to, fistaszek, banalny, jeśli, trochę]",6.0,-0.05652173913043478,"Jeśli nie zna się oryginalnych Fistaszków, całość sprawia wrażenie tworu dziwnego, trochę banalnego, ale z urokiem i sercem, a przez to też nierównego.",23.0,23.0,6.0
negative,negative,"[sentymentalny, humor, bieg, ironiczny, melancholijny, oryginalny]","[sentymentalny, maja, nie, humor, bieg, szukać, komiks, poczucie, kin, przeszkoda, ironiczny, fan, na, gazetowe, melancholijny, czego, w, przerobić, z, oryginalny]",5.0,-0.025,"Fani oryginalnego gazetowego komiksu nie mają w kinie czego szukać. Ironiczne, melancholijne poczucie humoru Charlesa Schulza przerobiono na sentymentalny bieg z przeszkodami.",22.0,20.0,6.0
negative,negative,"[problem, główny, samotność, ten, wersja, producent, kinowy, który]","[móc, słowa, komiks, się, moment, nie, problem, że, główny, być, samotność, ten, wersja, napisać, złe, producent, kontemplować, przenieść, czytelnik, o, to, kinowy, fistaszek, w, móc, który, jednak, udać]",5.0,-0.07142857142857142,"Problemem głównym kinowej wersji Fistaszków jest to, że nie udało się przenieść tego momentu, w którym czytelnik mógł w samotności kontemplować komiks. Jednak nie mogę napisać złego słowa o producentach.",30.0,28.0,8.0
positive,positive,"[naturalizm, naturalność, prawdziwy, styl, niewiarygodny, abstrakcyjny, ten, wielkość, kreatywny, sympatyczny]","[podbijać, lubić, naturalizm, tutaj, za, dużo, naturalność, a, prawda, czyn, prawdziwy, się, zima, to, styl, myślenie, czyn, jej, wyłącznie, niewiarygodny, abstrakcyjny, bohaterka, ten, cenić, historia, mniej, wręcz, nie, ponadprzeciętny, oznaczać, rodzina, z, znajść, i, oraz, wielkość, o, kreatywny, jeżeli, że, fajerwerk, w, jednak, sympatyczny]",8.0,0.07045454545454545,"Jeżeli cenicie sobie naturalność, a wręcz naturalizm, jeżeli lubicie historie z fajerwerkami o ponadprzeciętnych i niewiarygodnych, a jednak prawdziwych czynach, to tutaj tego nie znajdziecie. Znajdziecie za to dużo abstrakcyjnego i kreatywnego myślenia, sympatyczną bohaterkę i jej mniej sympatyczną rodzinę oraz prawdę, że wielkość nie oznacza wyłącznie czynów w stylu podbijania K2 zimą.",53.0,44.0,10.0
positive,positive,"[murowany, ten, postać, humor, barwny, mocny, mama, charakter, dobry, udany]","[do, gdy, całkiem, murowany, ten, dochodzić, intryga, miąć, postać, humor, barwny, mocny, film, mama, dla, charakter, dobry, udany, i, na, to, przepis, jak, motywacja, sukces, już]",8.0,0.1423076923076923,"Motywacja, humor, mocne charaktery i barwne postaci. Jak dla mnie to całkiem dobry przepis na udany film. Gdy do tego dochodzi intryga, to mamy już murowany sukces.",27.0,26.0,10.0
positive,positive,"[nim, aktor, solidny, kolejny, szczęście, marzenie, przykład]","[znakomicie, dzięki, nim, się, upór, aktor, trzeba, solidny, kolejny, szczęście, swoje, by, spełniać, oglądać, marzenie, pokazować, i, rzemiosło, świetnie, wiele, pokazować, prowadzić, to, jak, historia, ta, przykład]",7.0,0.19753086419753088,"Kolejny przykład solidnego rzemiosła Russela, pokazującego jak znakomicie prowadzi aktorów. To dzięki nim ta historia świetnie się ogląda, pokazując jak wiele szczęścia i uporu trzeba, by spełniać swoje marzenia.",29.0,27.0,7.0
positive,positive,"[który, żywy, kolejny]","[razem, być, który, angażować, gdyby, stworzyć, de, nie, żywy, uwaga, relacja, aktorstwo, i, kolejny, o, spełnić, historia, dobre, przewidywalny, z, widz]",7.0,0.041666666666666664,"Byłby kolejną przewidywalną historią o spełnionym american dream, gdyby nie dobre aktorstwo Lawrence, która razem z Robertem De Niro, Virginią Madsen i Isabellą Rossellini stworzyła żywe i angażujące uwagę widza relacje.",31.0,21.0,3.0
positive,positive,"[świetny, fantastyczny, zdecydowany, który, tempo, kolejny, raz, idealny, świetny, montaż]","[świetny, fantastyczny, zdecydowany, który, tempo, że, aktorka, być, kolejny, raz, już, idealny, świetny, prowadzenie, i, udowadniać, montaż, naprawdę]",7.0,0.3333333333333333,"Świetne tempo, idealny montaż, zdecydowane prowadzenie i fantastyczna Lawrence, która kolejny już raz udowadnia, że jest naprawdę świetną aktorką.",19.0,18.0,10.0
negative,positive,"[wstęp, chaotyczny, długi, zbyt, filmowy]","[można, wstęp, coś, chaotyczny, zarzucić, potem, już, długi, trochę, zbyt, i, filmowy, to, kopyto, akcja, rusza, jeśli, z]",7.0,-0.08333333333333333,"Jeśli coś można filmowi zarzucić, to zbyt długi i trochę chaotyczny wstęp, potem już akcja rusza z kopyta.",18.0,18.0,5.0
negative,positive,"[aktor, scena, dobry, procent, męski, niepotrzebny]","[a, de, aktor, obok, on, występować, właściwie, scena, dobry, procent, być, męski, dla, niepotrzebny, jedno, i, rekwizyt, sto, film, w, się, dialog]",7.0,-0.12424242424242425,"W stu procentach film jednego aktora. Jennifer Lawrence ""zabiera"" dla siebie najlepsze sceny i dialogi, a występujący obok niej Bradley Cooper i Robert De Niro są właściwie niepotrzebnym męskim rekwizytem.",30.0,22.0,6.0
positive,positive,"[kobiecy, silny, osobowość]","[kobiecy, być, portretować, rzadko, tak, silny, osobowość]",7.0,0.38095238095238093,Rzadko portretowane są tak silne osobowości kobiece.,7.0,7.0,3.0
negative,positive,"[szklany, perwersyjny, dosłownie, estetyka, przyjemność, wszystek]","[dla, szklany, perwersyjny, dosłownie, estetyka, to, na, lato, przyjemność, pierwsza, połowa, ekran, wszystek]",7.0,-0.038461538461538464,Estetyka pierwszej połowy lat 90. na szklanym ekranie to perwersyjna przyjemność dosłownie dla wszystkich.,14.0,13.0,6.0
positive,positive,"[kopa, porządny, hollywoodzki, który, świadomość, pozytywny, typowy]","[oglądać, dawać, kopa, przynosić, nie, że, porządny, hollywoodzki, który, tak, świadomość, pozytywny, i, jednocześnie, bajeczka, dawno, typowy, oglądać, film, wcale]",7.0,0.025,"Dawno nie oglądałem filmu, który daje tak porządnego, pozytywnego kopa i jednocześnie przynosi świadomość, że nie oglądamy wcale typowej, hollywoodzkiej bajeczki.",21.0,20.0,7.0
positive,positive,"[amerykański, sen, forma, ciekawy]","[złamanie, amerykański, wreszcie, obserwacja, sen, reżyser, poprzeć, forma, niepokojący, ciekawy, dotyczyć]",6.7,0.1,Niepokojące obserwacje dotyczące amerykańskiego snu reżyser wreszcie poparł ciekawym złamaniem formy.,11.0,11.0,4.0
negative,positive,"[strona, drugi, jeden, problem, dramat, komedia]","[tym, od, strona, konwencjonalność, baśń, się, drugi, jeden, nie, połączenie, że, tonacja, problem, pojawiać, uciec, i, rzeczywistość, tu, bezkolizyjnie, zgrzyt, dramat, w, przebiegać, z, da, komedia, film]",6.7,-0.1388888888888889,"Problem w tym, że z jednej strony od konwencjonalności nie da się tu uciec, z drugiej - że połączenie dramatu z komedią i rzeczywistości z baśnią nie przebiega tu bezkolizyjnie i w tonacji filmu pojawiają się zgrzyty.",37.0,27.0,6.0
positive,positive,"[duch, dramatyczny, twist, zabawny]","[duch, dygresyjny, i, na, świetnie, dramatyczny, twist, mimo, zabawny, zagrać, podtrzymywać]",6.7,0.030303030303030307,"Dygresyjny, zabawny, świetnie zagrany i mimo dramatycznych twistów podtrzymuje na duchu.",11.0,11.0,4.0
negative,positive,"[sam, aktor, wyjście, postać]","[do, musieć, przeszłość, sam, napisać, się, pisać, aktor, nie, punkt, pod, wyjście, a, on, dobierać, znów, postać, zaś, gdzie, cofać, uczyć, widz, jeszcze]",6.3,-0.05072463768115942,"Widz cofa się do przeszłości, gdzie Russell się jeszcze uczył, zaś on sam cofa się do punktu wyjścia, gdzie znów musi dobierać aktorów pod napisane postacie, a nie pisać postacie pod aktorów.",32.0,23.0,4.0
positive,positive,"[następny, pełny, rola, projekcja, głowa, ciekawy, inny, koniec]","[wystarczająco, następny, do, ale, przemówić, dużo, dobre, przekreślać, prosić, wyjść, dać, pozostać, pełny, z, film, myślić, we, rola, bo, nie, żeby, film, miąć, całkowicie, kilka, jednak, projekcja, głowa, i, ciekawy, inny, w, trochę, chcieć, koniec]",6.0,0.009523809523809516,"Nie chcę całkowicie przekreślać filmu O'Russella, bo nie do końca do mnie przemówił, ale pozostało we mnie wystarczająco dużo dobrego i kilka ciekawych myśli, żeby wyjść z projekcji z pełną głową. W następnym filmie proszę jednak dać Jennifer trochę inną rolę.",41.0,35.0,8.0
positive,positive,"[forma, ciekawy, kobieta, intrygujący, który]","[być, forma, hołd, eksperyment, móc, niczym, niż, ciekawy, być, kobieta, film, intrygujący, niespójny, dla, więcej, układanka, który, z]",6.0,0.1388888888888889,"Film, który mógłby być ciekawym hołdem dla intrygującej kobiety, jest niczym więcej niż niespójną układanką eksperymentów z formą.",18.0,18.0,5.0
negative,positive,"[nierówny, który]","[być, wszystko, za, dużo, w, nierówny, który, szalenie]",6.0,-0.125,"Szalenie nierówny, w którym wszystkiego jest za dużo.",8.0,8.0,2.0
negative,positive,"[kształt, obecny, niedosyt]","[kształt, rozczarowywać, obecny, niedosyt, pozostawiać, i, film]",6.0,-0.2857142857142857,Obecny kształt filmu pozostawia niedosyt i rozczarowuje.,7.0,7.0,3.0
negative,positive,"[rozczarowanie, mankament]","[do, jednak, prowadzić, i, inspirować, dobrze, może, bawić, posmak, równie, on, rozczarowanie, mankament, móc, poczucie]",6.0,-0.2,"Może bawić i inspirować, jednak jego mankamenty i słodko-gorzki posmak równie dobrze mogą prowadzić do poczucia rozczarowania.",17.0,15.0,2.0
negative,positive,[wychodzić],"[raczej, to, choć, i, na, się, wychodzić, udawać, nie, projekt, swoje, tak]",6.0,-0.16666666666666666,"Choć projekt ""kino-noweli"" Russella raczej się nie udaje, to ""Joy"" i tak wychodzi na swoje.",15.0,12.0,1.0
positive,negative,"[uroczy, ten]","[uroczy, się, blondynka, nie, pyzaty, powyżej, ten, udać, udźwignąć, film, przeciętność]",5.0,0.18181818181818182,"Uroczej, pyzatej blondynce nie udało się udźwignąć tego filmu powyżej przeciętności.",11.0,11.0,2.0
positive,negative,"[wyborny, rozczarowanie, wszelki, życiowy, swoisty, ten, marzenie, bez]","[warto, rod, co, zaskoczenie, chwila, ratować, za, wyborny, że, rozczarowanie, nadzieja, wszelki, aktorstwo, on, budować, banał, telenowela, przekonanie, z, cena, życiowy, w, swoisty, się, tylko, rezygnować, huśtawka, zmierzyć, ten, marzenie, i, bez, nie, grzęznąć, próbować]",5.0,0.04285714285714286,"Budując przekonanie, że nie warto rezygnować z życiowych marzeń, tylko za wszelką cenę próbować się z nimi zmierzyć, co chwilę grzęźnie w banałach rodem z telenoweli. Tą swoistą huśtawkę nadziei i rozczarowań ratuje - bez zaskoczeń - wyborne aktorstwo.",39.0,35.0,8.0
negative,negative,"[kiepski, ten, postać, bity, godzina, nuda, płaski]","[w, dwa, kiepski, ten, monotonność, być, postać, nie, obronić, nawet, dialog, i, bity, godzina, nuda, stan, dobra, film, płaski]",5.0,-0.23684210526315788,"Bite dwie godziny nudy, kiepskich dialogów, płaskich postaci i monotonności. I nawet dobra Jennifer Lawrecene nie jest w stanie obronić tego filmu.",22.0,19.0,7.0
positive,negative,"[interesujący, kino, rozczarowanie, wydźwięk, nieforemny, długi]","[zdecydowanie, męczący, zamiast, o, interesujący, kino, rozczarowanie, za, wydźwięk, i, nieforemny, długi, wyjść, feministyczny, film]",5.0,0.06666666666666667,"Zamiast interesującego filmu o feministycznym wydźwięku, wyszło kino nieforemne, męczące i zdecydowanie za długie. Rozczarowanie.",15.0,15.0,6.0
positive,negative,"[optymistyczny, jeden, wtórny]","[historia, aktorka, ale, optymistyczny, jeden, wtórny]",5.0,0.16666666666666666,"Optymistyczna, ale wtórna historia jednej aktorki.",6.0,6.0,3.0
