detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,negative,"[przyjemność, szanowny, firma, lekko, który, producent, gładki]","[co, prasować, za, że, być, przyjemność, kilkanaście, zawieść, ponieważ, kupić, omawiać, trzeć, na, szanowny, przez, firma, to, lekko, id, który, te, stopa, dlatego, tym, philips, się, nie, hi, lato, producent, gładki, a, temu, żelazko, żelazko, żelazko, zakupić, była, model, z, wasz, dobra]",2.0,0.08928571428571429,"Zakupiłam model GC 4410/22 firmy Philips. Stopa żelazka nie jest dobra ponieważ nie jest gładka, a co za tym idzie żelazko lekko trze. Szanowni producenci omawianego żelazka !!!,
kilkanaście lat temu kupiłam żelazko Waszej firmy HI 540, którym  przez te kilkanaście lat prasowałam z przyjemnością !, a to dlatego że stopa była GŁADKA.  Zawiodłam się na tym żelazku.",58.0,42.0,7.0
positive,positive,"[dobry, jaki]","[do, mieć, z, dobry, jaki, żelazko, czynienie]",5.0,0.13333333333333333,najlepsze żelazko z jakim miałam do czynienia,7.0,7.0,2.0
positive,positive,[godny],"[sprzęt, godny, polecenie]",5.0,0.5,sprzęt godny polecenia!,3.0,3.0,1.0
positive,positive,"[silny, lekko, par]","[silny, strumień, rewelacja, lekko, się, par, prasować]",5.0,0.14285714285714285,"Rewelacja. Lekko się prasuje, silny strumień pary.",7.0,7.0,3.0
positive,positive,"[efekt, dobry, zadowalający]","[użytkowanie, efekt, sprzęt, dobry, zadowalający]",5.0,0.5866666666666667,"Dobry sprzęt, zadowalające efekty użytkowania.",5.0,5.0,3.0
positive,positive,"[pełnia, porządek]","[pełnia, porządek, żelazko, zadowalać, też, w, miąć, cena]",4.0,0.3125,Żelazko w pełni mnie zadowala. Cena też w porządku.,9.0,8.0,2.0
neutral,positive,[],"[dobre, bardzo, polecać]",4.0,0.0,"Bardzo dobre, polecam",3.0,3.0,0.0
positive,positive,"[zadowolony, mama]","[zadowolony, żaden, uwaga, być, nie, bardzo, produkt, z, mama]",4.0,0.1111111111111111,"Jestem bardzo zadowolona z produktu, nie mam żadnych uwag.",9.0,9.0,2.0
positive,positive,"[świetny, dobry]","[rodzina, a, perfekcyjnie, działać, niedrogi, juz, kupić, moje, lato, już, prasować, świetny, dla, drugie, dobry, żelazko]",5.0,0.18333333333333335,"Świetne żelazko - niedrogie a prasuje perfekcyjnie. Kupiłem juz drugie dla rodziny, a moje piewsze działa już dobrych pare lat.",20.0,16.0,2.0
positive,positive,"[wygodny, szybki, bez, łatwy]","[użycie, radzić, najbardziej, pomiąć, wygodny, szybki, się, rzecz, trud, nawet, prasować, i, bez, w, z, łatwy]",4.0,0.09375,"szybkie i łatwe prasowanie, bez trudu radzi sobie nawet z najbardziej pomiętymi rzeczami; wygodne w użyciu",16.0,16.0,4.0
neutral,positive,"[długi, ten, przewód]","[długi, żelazko, rzeczywiście, ten, dość, być, przewód, zaleta]",4.0,0.0,zaleta tego żelazka jest rzeczywiście dość długi przewód,8.0,8.0,3.0
negative,positive,"[moc, duży, par, raz, duży, który, stary, wyrzut]","[nadal, dosyć, się, ale, moc, duży, mieć, przydać, par, raz, kilka, duży, i, świetnie, spisować, to, już, który, model, strażak, stary, wyrzut]",4.0,-0.17424242424242423,Azur GC 4330 TO DOSYĆ STARY MODEL ALE NADAL ŚWIETNIE SIĘ SPISUJE: MA DUŻĄ MOC I DUŻY WYRZUT PARY ...I STRAŻAKA KTÓRY KILKA RAZY JUŻ SIĘ PRZYDAŁ :),28.0,22.0,8.0
negative,positive,[raz],"[móc, ocenić, wydawać, na, produkt, raz, wizualnie, za, jedynie, krótko, posiadać, opinia]",4.0,-0.16666666666666666,"mogę ocenić na razie jedynie wizualnie , za krótko posiadam produkt ,zeby wydawać opinie",14.0,12.0,1.0
positive,positive,[fajny],"[niedrogi, fajny, żelazko]",4.0,0.5,Fajne niedrogie żelazko.,3.0,3.0,1.0
neutral,positive,[],"[bardzo, łatwo, się, super, produkt, prasować]",4.0,0.0,"produkt super, bardzo łatwo się prasuje.",6.0,6.0,0.0
neutral,positive,[],"[dobre, bardzo]",4.0,0.0,bardzo dobre zelazko,3.0,2.0,0.0
positive,positive,"[małe, fajny]","[pieniądz, małe, fajny, żelazko, polecać, za]",4.0,0.25,"fajne żelazko za małe pieniądze, polecam",6.0,6.0,2.0
neutral,positive,[słowo],"[żelazko, super, jedno, słowo]",5.0,0.0,Jednym słowem super żelazko.,4.0,4.0,1.0
positive,positive,"[długi, wspaniały, fajny, przewód]","[długi, produkt, wspaniały, bardzo, użytkowanie, w, fajny, przewód]",5.0,0.1875,"Bardzo fajny produkt, długi przewód, wspaniały w użytkowaniu.",8.0,8.0,4.0
neutral,positive,[waga],"[waga, żelazko, się, prasować, wygodnie, dobra]",4.0,0.0,Wygodnie się prasuje (dobra waga żelazka),6.0,6.0,1.0
negative,positive,"[uderzenie, par]","[dużać, uderzenie, nawet, ubranie, żelazko, pozwalać, poprasować, godne, par, najbardziej, stopa, zmiąć, polecenie]",5.0,-0.04615384615384615,Żelazko godne polecenia. Duża stopa. Uderzenie pary pozwala poprasować nawet najbardziej zmięte ubrania.,13.0,13.0,2.0
positive,positive,[znakomity],"[polecać, znakomity, jakość]",5.0,0.3333333333333333,"Znakomita jakość, polecam.",3.0,3.0,1.0
negative,negative,"[ten, ten, woda, specjalny, woda, spalony, dziadostwo, bez, sam]","[tym, ten, czy, zawsze, do, ten, z, woda, plastyk, nie, specjalny, wraz, woda, spalony, odpowiedzieć, jeść, plastik, luk, szeroki, nawet, media, od, teza, dziadostwo, bez, sam, w, na przykład, bosch]",1.0,-0.1264367816091954,Kupilem je w Media wraz ze specjalna woda do zelazka Od samego poczatku cuchnelo spalonym plastikiem Zareklamowalismy odpowiedz nie nalezy wlewac zadnych plynow nawet tych do zelazka Zawsze wlewalismy np w Tefalu czy Bosch tym bardziejze bez tej wody tez cuchnelo spalonym plastykiem Chinskie dziadostwo Omijac szerokim lukiem,48.0,29.0,9.0
negative,positive,[ciężki],"[nieźle, choć, się, wykonanie, miał, dotąd, dobre, ciężki, prasować]",4.0,-0.1282051282051282,"Dobre wykonanie, nieźle się prasuje choć dotąd miałem cięższe.",9.0,9.0,1.0
neutral,positive,[ten],"[godne, ten, zakup, cena, w]",4.0,0.0,W tej cenie godne zakupu.,5.0,5.0,1.0
positive,positive,"[porządek, opis]","[żelazko, w, porządek, według, opis, polecać]",4.0,0.08333333333333333,"Żelazko w porządku, według opisu, polecam :)",7.0,6.0,2.0
negative,positive,"[stosunek, ciężki, rada, wielki]","[do, żelazko, dawać, przewyższać, nie, być, moje, jeść, być, a, żelazko, stosunek, ciężki, to, niestety, rada, w, wielki, oczekiwanie]",4.0,-0.13967611336032387,"Daje radę. Moje oczekiwania w stosunku do żelazka nie są wielkie, a to żelazko je przewyższa. Niestety jest ciężkie.",19.0,19.0,4.0
neutral,positive,[],"[dobre, bardzo, polecać]",5.0,0.0,Bardzo dobre. Polecam,3.0,3.0,0.0
negative,positive,"[zadowolony, raz]","[zadowolony, rozpisywać, długo, na, się, za, żeby, być, używać, krótko, bardzo, raz]",5.0,-0.08333333333333333,"za krótko używane, żeby się długo rozpisywać, na razie jestem bardzo zadowolona",12.0,12.0,2.0
positive,positive,[solidny],"[solidny, dobre, żelazko, za, wykonanie, dobra]",5.0,0.25,"dobre żelazko za dobra cene, solidne wykonanie",7.0,6.0,1.0
neutral,positive,[ten],"[kategoria, ten, w, cena, bardzo, dobra]",5.0,0.0,Bardzo dobra cena w tej kategorii,6.0,6.0,1.0
positive,positive,"[ładny, mocny]","[być, zadowolić, ładny, i, żelazko, bardzo, mocny]",5.0,0.13095238095238096,"Jesteśmy bardzo zadowoleni, ładne i mocne żelazko :-)",8.0,7.0,2.0
positive,positive,"[wygodny, ładny, raz]","[móc, tym, napisać, i, na, o, żelazko, jak, wygodny, ładny, tyle, raz]",4.0,0.020833333333333332,Wygodne  i ładne  jak na razie tyle mogę napisać o tym żelazku!!,12.0,12.0,3.0
neutral,positive,[],"[super, polecać]",4.0,0.0,Super. Polecam,2.0,2.0,0.0
neutral,positive,[],"[szybko, sprawnie]",5.0,0.0,"swietne! sprawnie, szybko!",3.0,2.0,0.0
neutral,positive,[],"[z, pudełko, wyjęcie, wyglądać, ładnie, zaraz, po]",4.0,0.0,zaraz po wyjęciu z pudełka ładnie wygląda,7.0,7.0,0.0
positive,positive,"[ten, waga, dobrany]","[podczas, cena, dobrze, za, nie, trzeba, być, ten, męczyć, prasować, waga, żelazko, rewelacyjnie, nagrzewać, polecać, prowadzić, dobrany, jak, żelazko, dobre, się, szybko]",5.0,0.045454545454545456,"Żelazko jest rewelacyjnie dobre jak za tą cenę... szybko się nagrzewa, dobrze prowadzi. Waga żelazka jest dobrze dobrana, nie trzeba się męczyć podczas prasowania... Polecam",25.0,22.0,3.0
neutral,negative,[],"[polecać, nie]",2.0,0.0,Nie polecam,2.0,2.0,0.0
positive,positive,"[dobry, praca, przyjaciel]","[do, dobry, zawsze, być, ale, nie, zawieść, nigdy, moje, praca, stare, świat, przyjaciel, i, przy, żelazko, jak, miąć, gotowe]",5.0,0.04912280701754386,Moje żelazko jest stare jak świat. Ale nigdy mnie nie zawiodło. Jest jak najlepszy przyjaciel- zawsze przy mnie i zawsze gotowe do pracy.,23.0,19.0,3.0
negative,positive,"[minus, par, oko, plus, dawny]","[co, rynek, regulacja, ale, nie, w, minus, lato, polskie, bywać, par, tak, chodzić, trzeszcz, oko, na, plus, wykonanie, to, jak, si, ponadto, dawny, prasować]",5.0,-0.041666666666666664,Plusy Sluzy ok 3 lat Swietnie sie prasuje Minusy Wykonanie troche trzeszczy jak sie przycisnie raczke nie to co dawne polskie zelazka Ponadto regulacja natezenia pary ciezko chodzi ale tak bywa w wiekszosci zelazek na rynku,36.0,24.0,5.0
negative,positive,"[minus, rzetelny, wrażenie, automatyczny, słaby, woda, raz]","[sprawiać, wyłącznik, poziom, wcześnie, ale, za, minus, rzetelny, być, widoczność, wrażenie, na, oraz, żelazko, bardzo, automatyczny, napełnić, słaby, woda, ocena, brak, dobre, raz]",4.0,-0.13405797101449274,"Żelazko sprawia dobre wrażenie, ale na razie za wcześnie na rzetelną ocenę.
Minusem jest bardzo słaba widoczność poziomu napełnienia wody oraz brak automatycznego wyłącznika.",24.0,23.0,7.0
positive,positive,"[dobry, dobry]","[dobry, produkt, cena, dobry, za]",4.0,0.37333333333333335,Dobry produkt za dobrą cenę,5.0,5.0,2.0
positive,positive,"[kabel, funkcjonalny, moc, woda, wytrzymały, długi, sam]","[kabel, dużać, można, być, funkcjonalny, kran, moc, woda, wytrzymały, moja, zdać, wyglądać, używać, długi, ocena, fajnie, i, egzamin, sam, w, z]",5.0,0.07142857142857142,"W mojej ocenie zelazko zdało egzamin w 100%. Jest funkcjonalne, długi kabel, duża moc i można używać wody z kranu. Jest wytrzymałe i fajnie wygląda. Same +!",27.0,21.0,7.0
negative,positive,"[który, wysoki, istotny, praca, zbędny, beż]","[wszystko, co, zgadzać, najmniej, swoić, zakup, wyglądać, zapłacić, być, prasować, który, no, na, bardzo, wysoki, istotny, przed, jak, praca, cena, przeanalizować, się, ale, super, parametr, żelazko, sympatycznie, zbędny, bajer, i, beż, też, wykonywać]",4.0,-0.023809523809523805,"Przeanalizowałem parametry żelazka przed zakupem i wszystko się zgadza. Są bardzo wysokie, jak na cenę którą zapłaciłem. Prasuje super, beż zbędnych bajerów ale swoją pracę wykonuje na 5+. No i co najmniej istotne.. Wygląda też bardzo sympatycznie ;-)",38.0,33.0,6.0
positive,positive,[dobry],"[spodziewać, się, dobry, być, nie, że, żelazko, tak]",5.0,0.11666666666666667,"Nie spodziewałam się, że będzie tak dobrym żelazkiem :)",9.0,8.0,1.0
negative,positive,"[ten, duży, dotychczasowy, mocno, technika, długi, porządny, twardy, czas, kabel, nic, wszystek, mama, porównanie, mocny]","[rozglądnąć, ten, duży, dotychczasowy, ale, przód, za, trzeba, zaleta, że, być, mocno, technika, prasować, długi, super, z, przez, to, id, rozprasować, porządny, na przykład, twardy, czas, kabel, do, tkanina, nic, się, bo, nie, wszystek, lato, coś, mama, wystarczać, a, kilka, pomiąć, porównanie, uważać, żelazko, namęczyć, mocny, w, przy, zasłona, zepsuć, zwykły, niemniej]",5.0,-0.019607843137254898,"Mam to żelazko kilka lat. Nic się przez ten czas nie zepsuło. Żelazko jest super w porównaniu z wszystkimi dotychczasowymi. Dużą zaletą jest porządny, długi kabel. Niemniej uważam że czas rozglądnąć się za czymś mocniejszym bo technika idzie do przodu a to żelazko nie rozprasuje np mocno pomiętych twardych tkanin. Do zwykłego prasowania wystarcza ale przy zasłonach trzeba się namęczyć.",60.0,51.0,15.0
negative,positive,"[zadowolony, raz, rewelacyjny, stosunek, raz]","[zadowolony, prasować, raz, do, ale, tylko, być, super, prasować, rewelacyjny, na, stosunek, jakość, bardzo, w, produkt, cena, raz]",5.0,-0.07407407407407407,"Na razie tylko raz prasowałam, ale jestem bardzo zadowolona, super prasuje. Cena rewelacyjna w stosunku do jakości produktu.",18.0,18.0,5.0
negative,positive,"[ten, pierwszy, stachanowiec, odporny, deska, kolejny, raz, mama, fizycznie]","[do, ten, pierwszy, psychicznie, właśnie, bo, nadzieja, być, stachanowiec, odporny, samobójstwo, że, deska, kolejny, wydalać, zakupić, raz, prasować, prasować, z, gdyż, popełnić, mama, żelazko, to, skakać, fizycznie, model, bardzo, parę]",4.0,-0.06666666666666667,"Prasuje! Wydala parę! Kolejny raz zakupiony ten właśnie model, gdyż pierwszy popełnił samobójstwo skacząc z deski do prasowania! Mam nadzieję, że to żelazko będzie bardziej odporne psychicznie, bo fizycznie, to stachanowiec :)",32.0,30.0,9.0
neutral,positive,[oko],"[długo, wybierać, oko, być]",5.0,0.0,"Długo wybierałem, jest OK",4.0,4.0,1.0
neutral,positive,"[promocja, który, para, nim, dosłownie]","[co, akurat, dzień, dobrze, doprasować, promocja, potrzebować, być, moje, fantastycznie, sprawować, być, ubranie, wakacje, sterować, skłonić, polecać, zakup, do, który, kilka, majątek, philips, para, nim, się, dosłownie, być, nie, miąć, super, zakupić, a, trzeba, temu, wydawać, produkt, żelazko, spełniać, w, na, oczekiwanie, dobre, bardzo, szybko]",5.0,0.0,"Dosłownie kilka dni temu zakupiłam żelazko Philips Azur GC4410/02, które potrzebowałam na szybko będąc na wakacjach. Akurat było w super promocji co bardziej skłoniło mnie do zakupu. Produkt spełnia moje oczekiwania, para sprawuje się fantastycznie, dobrze się nim steruje a ubrania są doprasowane. Polecam - nie trzeba wydawać majątku na dobre żelazko!",52.0,45.0,5.0
neutral,positive,"[wygodny, obawa, długi, bez, lekki, funkcjonalny, przewód]","[użycie, być, dzięki, świetnie, kabelek, prasować, pozwalać, sprawdzać, że, wygodny, obawa, a, długi, prasować, i, polubić, on, polecać, my, bez, lekki, w, żelazko, się, wygodnie, zabraknąć, funkcjonalny, przewód]",5.0,0.0,"Żelazko świetnie się sprawdza i dzięki niemu polubiłam prasowanie. Jest wygodne w użyciu, lekkie i funkcjonalne a długi przewód pozwala wygodnie prasować bez obawy, że zabraknie nam kabelka :) Polecam.",30.0,28.0,7.0
negative,positive,"[kabel, gładko, szybki, długi]","[kabel, się, tkanina, gładko, stożek, szybki, nagrzewać, super, długi, mieć, i, żelazko, dodatkowy, przesuwać, parę, końcówka, po, parowy]",4.0,-0.027777777777777776,"Super żelazko ma szybkie nagrzewanie, długi kabel i dodatkową parę ,super końcówka stożka parowego, gładko przesuwa się po tkaninie.",19.0,18.0,4.0
positive,positive,"[idealny, dzienny, nim, postać, delikatny, temperatura, niespodzianka, łatwy]","[do, idealny, co, dzienny, dzięki, nim, się, że, wypalić, postać, jedwab, prasować, koronki, dziurka, temu, nawet, użytek, uniknąć, wiedzieć, żelazko, świetnie, w, ustawienie, delikatny, przykry, temperatura, niespodzianka, łatwy, oraz]",5.0,0.1206896551724138,"Idealne żelazko do co dziennego użytku. Świetnie prasuje się nim nawet delikatne jedwabie oraz koronki. Łatwe w ustawieniu temperatury, dzięki temu wiem, że uniknę przykrych niespodzianek w postaci wypalonych dziurek.",30.0,29.0,8.0
negative,positive,"[okazja, ciężki, niski, funkcjonalnie, głowa, pan]","[kategoria, cenowy, okazja, ale, za, swoić, że, rozejrzeć, być, poszukiwanie, pomóc, na, ciężki, polecać, niski, sklep, to, jak, funkcjonalnie, bić, się, ta, zmniejszyć, tym, jakościowo, pozdrawiać, tylko, stronka, cena, krotnie, głowa, i, żelazko, mi, ciut, pan, wydatek, w, przy, z]",4.0,-0.06134615384615385,"Żelazko jak żelazko, z tym tylko, że to jest ciut ciężkie, ale za to jakościowo i funkcjonalnie bije na głowę swoją kategorię cenową ;p Polecam przy okazji rozejrzeć się w poszukiwaniu alternatywnyh sklepów z niższymi cenami ;) polecam -
www.kreocen.pl/produkt/Philips-Zelazko-GC-441002-18_1102_1058358.html
- pomogła mi ta stronka 3-krotnie zmniejszyć wydatki.
Pozdrawiam!",49.0,40.0,6.0
positive,positive,[rewelacyjny],"[rewelacyjny, żelazko, samo, prasować]",5.0,0.4166666666666667,Żelazko rewelacyjne - samo prasuje :),6.0,4.0,1.0
negative,positive,"[kiepski, para, niezły, ogólnie, słaby, który, temperatura, kabel, długi, szybkość, gładki, awaryjny]","[rodzaj, rączka, ułatwiać, kiepski, prasować, zaleta, być, przestawać, plastik, nagrzewać, para, nagrzewać, niezły, ogólnie, słaby, niestety, który, temperatura, stopa, po, kabel, się, długi, nie, pęknąć, używanie, szybkość, da, gładki, manewry, wykonanie, żelazko, rok, awaryjny, jakość, z]",4.0,-0.043981481481481476,"Żelazko ogólnie niezłe, niestety słaba jakość wykonania - kiepski rodzaj plastiku (rączka pękła po roku używania), awaryjny włącznik/regulator temperatury - żelazko przestaje się nagrzewać, nie da się prasować z parą. Zaletą jest długi kabel, który ułatwia manewry, gładka stopa, szybkość nagrzewania.",41.0,36.0,12.0
neutral,positive,[],"[prasować, jeszcze, nie]",4.0,0.0,Jeszcze nie prasowałam.,3.0,3.0,0.0
negative,positive,"[ten, kamień, wszystek, każdy, prosty, metalowy, długi, czas, okazja, wola, deska, par, duży, czas, moc, woda, woda, zadowolony, długi, szybki, sam]","[można, chcieć, ten, ale, parametr, na, pod, wodze, sprawować, i tym podobne, on, prasować, długo, gotowany, wiedzieć, środkowa, kamień, to, lubić, latać, jak, łatwo, jej, zdemineralizować, po, do, ubranie, niemal, mokro, nigdy, widać, wszystek, każdy, zagniecenie, siateczkowy, naraz, stosować, wystarczać, już, prosty, kilka, kran, temu, nawet, metalowy, osadzać, długi, rok, być, koszula, z, odprasować, czas, żelazko, kupić, okazja, materiał, wola, czajnik, być, pobrudzić, deska, zostawać, dla, on, par, ryzykować, generować, duży, czas, moc, hipermarket, stelaż, bardzo, woda, aby, tamten, tym, czyli, znakomicie, chcieć, wynik, się, nie, więc, spód, być, woda, poszukiwanie, miąć, zadowolony, stosować, by, a, szukać, ile, ustawienie, żelazko, gdyż, i, ...]",5.0,-0.03303303303303303,"Bardzo długo szukałem żelazka, sprawdzałem wszystkie parametry itp., gdyż nie lubię prasowania i chciałem, aby było ono dla mnie jak najprostsze i najszybsze. W wyniku tych długich poszukiwań zakupiłem w roku 2010 (czyli 4 lata temu) to żelazko i od tamtego czasu jestem z niego bardzo zadowolony. Sprawuje się znakomicie. Stosuję do niego wodę zdemineralizowaną (można w każdym hipermarkecie kupić), aby kamień się nie osadzał. Nigdy nie stosowałem do niego wody z kranu, więc nie wiem jak by było, ale wolę nie ryzykować, gdyż już po wodze gotowanej w czajniku widać, ile osadu na czajniku zostaje, a nie chciałbym pobrudzić ubrań przy okazji prasowania. 
Niemal nigdy nie stosuję w tym żelazku największej mocy generowania pary, gdyż już środkowe ustawienie w zupełności wystarcza. Po dłuższym czasie prasowania (kilka koszul naraz) nawet sama deska jest już mokra od spodu od pary na jej metalowym siateczkowym stelażu pod materiałem. Łatwo można odprasować nawet ""źle zaprasowane"" zagniecenia.",153.0,111.0,21.0
