comment,emotion,rate
"Pizza bardzo smaczna na super cienkim cieście. Dodatki wysokiej jakości,świeże, ładnie skomponowane. Aż chce się jeść. Po posiłku pozostaje uczucie najedzenia ale nie przejedzenia czy ciężkości w żołądku (co często zdarza się po pizzach z innych miejsc). Miejsce w 100% godne polecenia :-)",positive,5
"Wielokrotnie przeze mnie odwiedzane miejsce, bardzo smaczna dobrze wypieczona pizza, krótko się czeka na małe pizze i są świetne na lunch jeśli mamy do dyspozycji tylko 20 minut. Obsługa miła i elastyczna - często zamawialalam z wyprzedzeniem i przychodziłam na gotowa pizze ☺☺ Polecam !",positive,5
"Fajne relacje z załogą, a pizza ok pomimo zepsutego pieca i nawet dzieci nie spowodowały natychmiastowego wyproszenia",positive,5
"Pizza super, cienkie, chrupiące ciasto, dodatki ciekawie dobrane, obsługa bardzo sympatyczna :) Jedyny minus to miniaturowa sala, więc dobre miejsce na wejść, zjeść, wyjść, niekoniecznie posiedzieć dłużej, szkoda.",positive,4
"Sugerując się ocenami na tripie i poleceniem wybraliśmy tą pizzerie. Mała kameralna knajpka. Świetna obsługa, która chętnie doradzi jaką pizze i wybrać i oliwę do niej. Ilość pozycji do wyboru idealna. Sama pizza przepyszna. Ostatnio na lokal z tak dobrą pizzą trafiliśmy na śląsku. Gorąco...Więcej",positive,5
"Bylismy cala rodzina. Nie jest latwo zachecic maluchy do jedzenia a tu... zjadly cala pizze i chcialy jeszcze. Dodatkowo dostalismy jedna w gratisie. Obsluga i kucharze wspaniali, serdeczni, domowa atmosfera. Wspaniale!!! Pizza lepsza niz w Toscanii. Zdecyzowanie polecamy wszystkim:)",positive,5
"super cienkie, chrupiące ciasto, które mimo wielu składników nie opada - cud nad odrą. dodatki iście włoskie bez ściemy. no a smakowe, pyszne oliwy w bonusie to już kropka nad i.",positive,5
"Super pizza, ciasto puszyste i chrupiące.
Dodatki dobrej jakości.
Obsługa super.
Gorąco polecam to miejsce.",positive,4
"Świetna pizza i przesympatyczna obsługa, pizza robiona na oczach klientów. Miejsce do szybkiego lunchu. Szkoda że brak toalety.",positive,4
Byłyśmy na pizzy w przerwie obiadowej na szkoleniu. Smak nie do opisania! Przepysznie! Obsługa cudowna! Atmosfera domowa! A pizza? Lepszej nie jadłyśmy. Jesteś we Wrocławiu? Nie możesz ominąć tego miejsca! Polecam pizzę nr 13 ;),positive,5
"Moc pizzy drzemie w dobrym cieście i dobrze wyselekcjonowanych składnikach. W pizzeria Margherita te wartości są w pełni zachowane. Świetne ciasto, pyszna pizza!",positive,5
"Przytulny lokal, miła obsługa, pyszna pizza i duży plus za brak sosów, bo tylko popsulyby smak. Polecam każdemu",positive,5
"Pyszne ciasto, lekkie i chrupiące. Obsługa na luzie i mega miła :) Pomieszczenie malutkie ale każdy znajdzie miejsce dla siebie. Szczerze polecam :)",positive,5
"Pyszna pizza, swobodna atmosfera - polecam!
Niska cena, obsługa pomaga doradzić jeśli nie jesteśmy zdecydowani :)",positive,5
"Mimo wysokiej pozycji na tripadvisor w lokalu nie było problemu z miejscem. Lokal jest malutki (kilka stolików), ale z klimatem. Pizza jest robiona przez Włocha, zatem trzeba się spodziewać bardziej włoskich dodatków, bez udziwnień. Najlepsza pizza włoska jaką jadłam we Wrocławiu (oczywiście trzeba lubić włoską...Więcej",positive,5
"Polecam odwiedzić to miejsce podczas pobytu we Wrocławiu. Pizza na prawdę pyszna, a obsługa bardzo miła! Na pewno się jeszcze tam pojawię! :)",positive,5
"Po zamknięciu, czy raczej zmianie właściciela La Fattoria, ciężko o dobre włoskie jedzenie we Wrocławiu. Jednak po odwiedzinach w Pizzeria Margherita jestem pelen nadziei. Pizza jest bardzo smaczna, świeże pełne smaku składniki, chrupiące cienkie ciasto. Rozmiar w sam raz. Ciasto bardzo dobrze wypieczone, nie było...Więcej",positive,5
"Po przeczytaniu recenzji na TripAdvisor i odnalezieniu adresu 5 min stałam przed lokalem zastanawiając sie ""czy to na pewno tu serwują ta świętą pizzę?"" 4 stoliczki, malutki lokal, menu wypisane na ścianie. No ale nic, wchodzę. A co w środku? Włoska muzyka, rewelacyjna, wesoła obsługa...Więcej",positive,5
Gorąco polecam! Bardzo dobra pizza na cienkim cieście. Szybki czas realizacji zamówienia. Bardzo miła obsługa lokalu. Dodatkowym plusem jest to że widzimy proces przyrządzania naszej pizzy.,positive,5
"Najlepsza pizza, jaką jadłam!!! Cieniutkie, chrupiące, dobrze wypieczone ciasto. Świeże, pyszne składniki. Cudowne zapachy rozchodzące się po niewielkim, przytulnym lokalu. Nawet w powszedni, deszczowy dzień było pełno ludzi. Nie można robić rezerwacji.",positive,5
"Moja ulubiona pizzeria! ❤
Przepyszne włoskie ciasto, zawsze świeże dodatki i fantastyczna obsługa :)",positive,5
"pizza siwetna, rowna jakoscia do tych wloskich, ale mikro lokal, brak miejsca, papierowe sztuce troche psuja klimat. jednak smak pyszny!",positive,4
"Doskonała, tradycyjna włoska pizza. Czas oczekiwania to drobne minuty.
Nawet jeżeli nie ma miejsca to kup na wynos i idz do parku czy zabierz do domu bo na prawdę warto!
Będę tam wracał!",positive,5
"Kiedy myślisz, że jest tak dobrze, że lepiej być nie może dostajesz pizzę, która smakuje bajecznie, październikiem, śliwką, wędzonym serem na idealnym cieście przygotowanym przez p. Sebastiana i okazuje się, że może być jeszcze gwiazdka wyżej :) zdecydowanie najlepsza pizzeria w mieście, nie tylko dzięki...Więcej",positive,5
"Pizza typowo włoska. Cienkie ciasto, moc dodatków. Jednak osoby przyzwyczajone do pizzy amerykańskiej, tej popularnej u nas, mogą być zawiedzeni. Ale zdecydowanie warto spróbować.",positive,4
"Mistrzostwo swiata, lokal skromny ale pizza jaka panowie przogotowuja najlepsza we Wroclawiu. Pozdrawiam",positive,5
"Świetna pizza, włoski styl, cieniutkie ciasto, świetne dodatki. Dobra obsługa. Najlepsza pizza we wroclawiu",positive,5
"Do tego miejsca trafiliśmy dzięki opinią na TripAdvisor. Pierwszego dnia byliśmy niestety za późno i nie mogliśmy już nic zamówić. Drugiego dnia zaś wróciliśmy z przyjemnością. Lokal bardzo mały raptem 4 stoliki od 2 do 6 osób. Pizza robiona jest na oczach gości, zamówiliśmy Esoticę...Więcej",positive,5
"Przepyszna pizza na cudownym prawdziwie włoskim cieście, dodatki na bardzo wysokim poziomie, obsługa profesjonalnie doradza nawet najbardziej niezdecydowanym :) zdecydowanie polecam",positive,5
"Ciasto cienkie, ale za bardzo kukurydziane:(. Składniki OK. Obsługa SUPER. Brak winka lub browarka :(",positive,4
"Pizza na cienkim cieście z podawana z oliwą - we włoskim stylu. Smak poprawny, dodatki świeże, godna polecenia. Lokal mały, wystrój raczej nie zachwyca.",positive,4
"Pizza na cienkim, chrupiącym spodzie z pysznymi, dobrej jakości dodatkami. Serdecznie polecam. Mniam!",positive,5
"Wyśmienita pizza. Międzynarodowa atmosfera, kelnerka mówi po angielsku, właściciel po włosku. Zostaliśmy serdecznie powitani.",positive,5
"Bezsprzecznie pizza jest numerem 1 we WRO. Juz caly wroclaw o tym wie. Bardzo mili ludzi jednak w dalszym ciagu nie zostal rozwiazany problem obslugiwania kasy i robienia pizzy tymi samymi dlońmi bez ich umycia. Kuje to strasznie w oczy. Widzialem, ze jest zainstalowany papier...Więcej",positive,4
"Najlepsza włoska pizza we Wrocku. Chłopaki robią włoski klimat w polskim języku, ale uwaga: po włosku też mówią. Jadlem pizze w Neapolu i szczerze: jak na polskie warunki wycisneli tyle włoch ile sie dało do tej pizzy. Chłopaki: byle tak dalej. Gorąco polecam.",positive,5
"Pizzeria bardzo mała ale obsługa bardzo sympatyczna i wygadana pomimo późnej pory. Pizza na cienkim cieście ale czuć, że smak Włoch trzeba poleciec sobie przypomnieć. Tak wiec WAKACJE Panowie 😄
Jednak polecam wszystkim, którzy jeszcze nie jedli, a są znudzeni Polska pizza z milionem składników...Więcej",positive,3
"Jest przyzwoicie. Ale nadal poza wrocławską czołówką. Plus za luźną atmosferę, dobre oliwy, niezłe ciasto. Wyjątkowo kiepski sos pomidorowy.",positive,3
"Ta pizza nie wywołuje u mnie emocji. Jest cienka i chyba jak tradycyjna włoska jest bardziej plackiem z dodatkami niż pizzą jaką znamy z naszych pizzerii. Być może jest to właśnie prawdziwa włoska pizza, ale nie jest w moim klimacie. Do powrotów zachęca mnie jedynie...Więcej",positive,3
"Bardzo dobra pizza, sympatyczna i profesjonalna obsługa. Jak dla mnie najlepsza pizzeria we Wrocławiu, zdecydowanie polecam!",positive,5
"Niepozorne miejsce, w środku faktycznie ciasno. Atmosfera bardzo luźna i sympatyczna. Moim zdaniem jest to najlepsza pizza we Wroclawiu. Czuć dobra jakość składników, ciasto jest idealne i można jeść je samo ;-)",positive,5
"Zachęcona pozytywnymi recenzjami, wybrałam się na sobotni obiad na pizzę. Niestety, lokal jest taki mały, że ciężko dostać wolny stolik. Pizza była smaczna, ale jednak spodziewałam się czegoś bardziej ekstra po tych opiniach.",positive,4
Uważam że jest to najlepsza pizzeria w Polsce. I jest we Wrocławiu. Cienkie chrupiące ciasto najwyższych lotów. Niepozornie miejsce 4 stoliki to mały minus. Lecz uczta dla podniebienia. Polecam pozycje nr 13 :),positive,5
"Z zewnątrz mały, niepozorny lokal. W środku cuda!
Kilkanaście rodzajów pizzy, każda inna. Doskonałe, świeże składniki. Ciasto kruche, delikatne, chrupiące i samo w sobie mające niewyobrażalną ilość smaku. Sos wyśmienity, mozzarella idealna.
Przemiła obsługa, która traktuje jak domownika a nie klienta. Aż szkoda było wychodzi...Więcej",positive,5
"Przepyszna pizza, jestem fanka margherit gdziekolwiek jestem w podroży staram się spróbować różnych sposób jej przygotowania i smaku tu mogę szczerze powiedzieć że jest znakomita i na pewno nie raz wrócę by skosztować jej jeszcze raz.",positive,5
"Pizzeria do której zawsze z chęcią wracamy,pyszne pizze,z fajnymi oblozeniami,warta polecenia.Miła obsługa",positive,5
"Swietna pizza na cienkim cieście ze świeżymi składnikami. Szybko podana. Lokal troche ciasny, ale zdecydowanie polecam!",positive,5
"Przepyszna pizza na cienkim cieście, krótki czas oczekiwania, a przy tym super obsługa :) lokal nieduży, ale schludny i przejrzysty ;) wszystkim pizzermaniakom polecam!",positive,4
"3 kwestie:
1. Pizza jako taka - pyszna! Bardzo dobre ciasto, wysokiej jakości składniki. Nic dodać, nic ująć.
2. Lokal bardzo przyjemny, ale brak toalet to spore nieporozumienie.
3. Ceny... W Poznaniu tej samej klasy pizza (moim skromnym zdaniem nawet lepsza), jest o dychę tańsza...Więcej",positive,4
"Pizza na prawdę smaczna i w dobrej cenie, jednak po ocenie spodziewałem się czegoś ekstra. Mimo to jest to miejsce, które każdy maniak piZzy musi odwiedzić! Swietna obsługa, polecam! :)Więcej",positive,4
"Najlepsza pizza jaką jadłam.Cienkie, chrupiące ciasto,mało składników ,ale taka powinna być pizza .W smaku rewelacyjna !!!! ODWIEDZAJĄC WROCŁAW PRZYJDĘ NA PIZZĘ !!!Pyszotka",positive,5
Wodnista cienka pizza z małą zawartością składników. Średniosmaczna. Na plus miła obsługa oraz cena.,positive,3
"Nie trzeba wiele słów trzeba. Po prostu rewelacja. Najpyszniejsza pizza jaka w zyciu jadlem. Bardzo szybko sie uwijaja. Jedyna UWAGA to to ze Pan obslugujacy kase posypuje pizze parmezanem, po czym znowu na kase. Bez rekawiczek. Tak nie moze byc. PROSZE TO ZMIENIC BO NIE...Więcej",positive,5
"Wyśmienita pizza, jedna z lepszych ever. Ciasto pełne smaku, dość pulchne i miękkie w środku i chrupkie na zewnątrz. Myślałem, że nic nie przebije Margherity di bufala z Tutti Santi, ale okazuje się, że jest to możliwe i nie musiałem długo szukać. Na plus też...Więcej",positive,5
"Lokal nie zachwyca ani rozmiarem, ani wystrojem. Ot, kilka stolików, i lada. Za to pizza zwala z nóg. Przede wszystkim gdy tylko weszliśmy pizzerman zaczął ugniatać ciasto i tylko zapytał, na jaką pizzę mamy ochotę. Później, zanim jeszcze dobrze usiedliśmy, wychylił się zza lady i...Więcej",positive,5
Pizza jak marzenie - przepyszna. Lokal mały ale jak przyjemnie się tam spędza czas. Obsługa pierwsza klasa. Polecam gorąco!,positive,5
"Na dzień dobry wyczuwa się w lokalu miłą i luźną atmosferę. Ludzie z pasją podający najlepsza pizzę w mieście. Zaskakująca kompozycja pizzy z sosem z dyni. Można zjeść szybko, smacznie i za bardzo dobrą cenę. Serdecznie polecam",positive,5
"Pyszna pizza w klimatycznym lokalu, warto wstąpić przy okazji pobytu we Wrocławiu! Chrupiące cienkie ciasto i odpowiednie dodatki komponują się w pyszna całość!",positive,5
"Kierując sie pozytywnymi recenzjami zagoscilismy w lokalu. Zgodzę sie iż prawdziwa włoska pizza powinna być na cienkim, chrupiącym cieście z niewielka ilością składników lecz brak jakich kolwiek składników... Wybierając pizzę z serem pleśniowym i szynka parmenska na której znajdował sie 1 plaster szynki porwany i...Więcej",positive,3
"Zdziwiłam się, że jest taka malutka - tylko kilka stolików. Panowie za ladą bardzo pozytywni, ceny ok, pizza obłędna. Nie czekaliśmy długo na zamówienie. Jedna pizza jest duża - można się nieźle najeść.",positive,5
"Pizza dobra, ale nie powaliła na kolana. Może po prostu nie trafiła w mój gust. Na uwagę zdecydowanie zasługuje chrupiący, cienki spód. Nie wiem czy dowożą, bo w lokalu baaardzo mało miejsca niestety.",positive,4
"Pyszna pizza, świetne składniki, całość genialna. Wyjątkowe miejsca na mapie Wrocławia. Dodatkowo ogromny plus za serwis! W strugach deszczu dotarłem do Margherity 4 minuty przed zamknięciem, moje zamówienie zostało przyjęte i po zamknięciu mogłem spokojnie zjeść pizze na miejscu.",positive,5
"Wczoraj jedliśmy i jesteśmy zachwyceni. Pizza jak we Włoszech. Ciasto lekkie, sos idealny, dodatki super dobrane. Chłopcy się uwijają i są przy tym zabawni. Gorąco polecam!",positive,5
Super pizza na dobrych produktach i bardzo miła obsługa. Polecam milosnikom wloskiej kuchni. Ceny adekwatne do serwowanych dań.,positive,5
"Zasłyżony max w ocenie. Pizza bardzo smaczna nie za duża ale cena też dobra wiec zawsze można wziąćś więcej :)
Lokalik bardzo mały ale wszystko przygotowywane na naszych oczach. Podejście kucharzy do gości jak do przyjaciół i znajomych wiec super.
I oczywiście do pizzy oliwa...Więcej",positive,5
"Polecamy. Pizza przepyszna, podana szybko przez dwóch przemiłych chłopaków. Dwie dla 4 os. rodziny to aż nadto.",positive,5
"Niby tylko pizza, a jednak robi różnicę... fantastyczne ciasto, cienkie, delikatne na brzegach kruche - z ręką na sercu lepszego nie jadłem. Dla mnie odkrycie tego roku we Wrocławiu. Lokal nie powala na kolana, jest mały i niewiele jest miejsc siedzących w środku, ale nie...Więcej",positive,5
"Super obsługa, potrafią dobrze upichcić i doradzić:) mili i uprzejmi ci pizzaioli:) cienkie ciasto + doskonałe składniki=pizza lepsza od orgazmu! Polecam!",positive,5
"Bez dwóch zdań najbardziej włoska pizza we Wrocławiu. Maleńkie miejsce, więc łatwo je ominąć, ale warto poszukać, zajrzeć, a nawet wziąć na wynos jak nie ma miejsca.",positive,5
"Najlepsza pizza jakąkolwiek jadłam, ceny przystępne, czas oczekiwania na pizzę krótki i genialne cienkie ciasto. Szczerze polecam.",positive,5
"Lokal nie robi wrażenia, 4 stoliki na krzyż. Za to na pizze nie czekałem nawet 5 minut. A okazała się jedną z najlepszych jakich jadłem w życiu. Będę wracać! :)",positive,5
"Zdecydowanie najlepsza pizza jaką jadłem!
na pierwszy rzut oka lokal wygląda niepozornie, raptem kilka stolików, plastikowe sztućce i menu wypisane kredą na ścianie ... ale to wszystko przestaje mieć znaczenie już po pierwszym kęsie pizzy!
moim zdaniem punkt obowiązkowy wycieczki do Wrocławia.",positive,5
"Prawdziwa włoska pizza. Cudowne cienkie ciasto, niezwykłe składniki (pizza z kremem z dynii <3) i przecudowna obsługa. Mistrzostwo.",positive,5
"Bardzo smacznie, oryginalne składniki, prawdziwy włoski smak! Kameralne miejsce, skromny wystrój. Bardzo sympatyczna obsługa. Polecam!",positive,5
"Do pizzeri trafiłem po południu w porze obiadowej i co było miłym zaskoczeniem nie było tam tłoczno. To co wyróżnia tą restauracje to po powrwsze baaaardzo miła obsługa a po drugie bardzo dobrej jakości świeże składniki. Pizza jest na pysznym cieście, fantastycznie skomponowanym z dodatkami....Więcej",positive,5
"Pierwsza wizyta i bardzo miłe zaskoczenie. Pizza jest bardzo smaczna, chłopaki bardzo uprzejmi i wygadani. Bardzo fajne miejsce, a jak jeszcze będzie klima to już w ogóle jedna z najlepszych pizz we Wrocławiu:)",positive,5
"Jak wyżej! Świetne ciasto na razowej mące, świeże dodatki, miła atmosfera i obsługa😉 w dodatku ceny są niewygórowane, więc chyba wszystko idealnie! polecam!😉",positive,5
Bez żadnej ściemy najlepsza pizza jaką jadłem. No może na równi z tą z Rzymu z Zatybrza. Ciasto rewelka! Szef kuchni - Sebastian - skarbnica wiedzy o pizzach.,positive,5
