sentiment,word
1.0,chichotek
-1.0,chichotek
-1.0,chimera
-2.0,chimeryczność
-1.0,chimeryczny
-2.0,chimeryk
1.0,chlebny
1.0,chlebodajny
-1.0,chloran(I)
-1.0,chloran(III)
-1.0,chloran(VII)
-1.0,chlubność
1.0,chlubność
2.0,chlubny
-1.0,chłodnawy
-1.0,chłodny
-1.0,chłodny
-1.0,chłodny
2.0,chłonność
-2.0,chłonny
1.0,chłonny
-1.0,chłop
2.0,chłop jak dąb
-1.0,chłopczyca
-1.0,chłopek-roztropek
-1.0,chłopiec
-2.0,chłopiec do bicia
-1.0,chłopiec na posyłki
-2.0,chłopomania
-2.0,chłopomaństwo
-2.0,chłopski
-1.0,chłopski filozof
2.0,chłopski rozum
-1.0,chłód
-2.0,chłód
-1.0,chłystek
-1.0,chmurka
-1.0,chmurny
-1.0,chmurny
-2.0,chmurny
-1.0,chmyz
1.0,chochlik
-2.0,chodecki
1.0,chodliwy
-2.0,chodnikowy
2.0,chodząca encyklopedia
1.0,chodząca reguła
-2.0,chodzący kościotrup
-2.0,chodzący szkielet
-1.0,chojrak
-2.0,cholera
-2.0,cholera
-1.0,cholernik
-2.0,cholerny
-2.0,cholerny
1.0,cholerny
-2.0,choleryczny
-1.0,choleryk
-2.0,chomik koreański
-1.0,chomikowaty
-2.0,chorągiewka na wietrze
-2.0,choroba
-1.0,choroba ducha
-2.0,chorobliwy
-1.0,chorobliwy
-1.0,chorowity
-1.0,chorowity
-2.0,chorutki
-2.0,chory
-2.0,chory
-1.0,chory
-2.0,chory
-2.0,chory
-2.0,chórowy
1.0,chrapka
-1.0,chromonikielinowy
-1.0,chromoniklowy
-1.0,chromy
-1.0,chroniczny
-2.0,chronograficzny
-2.0,chronometryczny
-1.0,chropawy
-1.0,chropowaty
-2.0,chryja
-1.0,chrzcielny
2.0,chrzest bojowy
1.0,chrześcijański
-1.0,chuchrak
-1.0,chuchro
-1.0,chuchrowaty
-2.0,chuć
-1.0,chudawy
-1.0,chudawy
-1.0,chudawy
-1.0,chudawy
-2.0,chuderlak
-1.0,chuderlawy
-1.0,chudeusz
-1.0,chudopachołek
-1.0,chudy
-1.0,chudy
-1.0,chudy
-1.0,chudy
-1.0,chudy
-2.0,chudy
-1.0,chudziak
-1.0,chudziak
-1.0,chudzielec
1.0,chudzieńki
-1.0,chudzieńki
-1.0,chudzieńki
-1.0,chudzina
-1.0,chudzina
1.0,chudziuchny
-1.0,chudziuchny
-1.0,chudziuchny
-1.0,chudziusi
-1.0,chudziusi
-1.0,chudziusieńki
-1.0,chudziusieńki
-1.0,chudziuteńki
1.0,chudziuteńki
-1.0,chudziuteńki
1.0,chudziutki
1.0,chudziutki
1.0,chudziutki
-1.0,chudziutki
-1.0,chudziutki
-1.0,chudziutko
-2.0,chuj
-2.0,chuligan
-2.0,chuliganeria
-1.0,chuligański
-2.0,chuligaństwo
-1.0,chutliwość
-1.0,chutliwy
-2.0,chutny
1.0,chwacki
-1.0,chwalebny
1.0,chwalebny
-1.0,chwalipięta
1.0,chwat
-1.0,chwiejność
-1.0,chwiejność
-1.0,chwiejny
-1.0,chwiejny
-1.0,chwilowy
-1.0,chwytliwy
1.0,chwytliwy
-2.0,chwytliwy
1.0,chwytny
1.0,chybki
-1.0,chybki
1.0,chybkość
-1.0,chybkość
-1.0,chybotliwość
-1.0,chytreńki
-1.0,chytreńki
-1.0,chytreńki
-2.0,chytrość
-2.0,chytrus
-2.0,chytry
-1.0,chytry
-1.0,chytry
2.0,chyżość
1.0,chyży
1.0,chyży
2.0,ciacho
-2.0,ciało
-2.0,ciamajda
-2.0,ciamajdowatość
-1.0,ciamajdowaty
-1.0,ciamcia
-1.0,ciamciaramcia
-1.0,ciapa
-1.0,ciapciak
-2.0,ciapowatość
-1.0,ciapowaty
-1.0,ciasnawy
-2.0,ciasność
-1.0,ciasnota
-2.0,ciasnota
-1.0,ciasny
-1.0,ciasny
-2.0,ciasny
-1.0,ciasny
-2.0,ciasny
-1.0,ciasny
-2.0,ciasteczkowy
-1.0,ciastowy
-1.0,ciastowy
-1.0,ciaśniutki
1.0,ciągoty
-2.0,cibotiowate
-1.0,cicha woda
-1.0,cichszy
1.0,cichuteńki
1.0,cichuteńki
1.0,cichutki
1.0,cichutki
1.0,cichutki
1.0,cichutki
1.0,cichutki
1.0,cichutki
1.0,cichy
1.0,cichy
1.0,cichy
1.0,ciekaw
-1.0,ciekawski
-1.0,ciekawski
-1.0,ciekawskość
2.0,ciekawy
1.0,ciekawy
2.0,ciekawy
1.0,ciekawy
-2.0,cielę
-2.0,cielęce uwielbienie
-2.0,cielęcina
-2.0,cielęcinka
-2.0,cielęcy
-2.0,cielęcy zachwyt
-2.0,ciemięga
-2.0,ciemięstwo
-2.0,ciemięzca
-2.0,ciemiężca
-2.0,ciemiężyciel
-2.0,ciemna masa
-1.0,ciemnawy
-1.0,ciemnawy
-2.0,ciemniak
-1.0,ciemniuteńki
-1.0,ciemniutki
1.0,ciemniutki
-1.0,ciemnogniady
-2.0,ciemnogród
-2.0,ciemnota
-2.0,ciemny
-2.0,ciemny
-2.0,ciemny
-2.0,ciemny
-2.0,cienias
-1.0,cienie pod oczami
-1.0,cieniuchno
-1.0,cieniuchny
-2.0,cieniuchny
-1.0,cieniusieńki
-2.0,cieniusieńki
-1.0,cieniusieńko
-1.0,cieniuśki
-2.0,cieniuśki
-1.0,cieniuteńki
-2.0,cieniuteńki
-1.0,cieniuteńko
-2.0,cieniutki
-1.0,cieniutki
-1.0,cieniutko
-2.0,cienki
-2.0,cienki
-2.0,cienki Bolek
-1.0,cienko
-2.0,cienko
-2.0,cienkościenny
1.0,ciepluchny
1.0,cieplusi
1.0,cieplusi
1.0,ciepluśki
1.0,ciepluśki
1.0,cieplutki
2.0,cieplutki
2.0,cieplutki
1.0,cieplutki
1.0,cieplutki
2.0,cieplutki
2.0,cieplutki
1.0,cieplutki
1.0,ciepła wdowa
1.0,ciepła wdówka
-1.0,ciepłe kluchy
-1.0,ciepłe kluski
1.0,ciepło
2.0,ciepło
1.0,ciepły
1.0,ciepły
2.0,ciepły
2.0,ciepły
-2.0,cierniowy
-2.0,ciernisty
-1.0,cierpiący
-1.0,cierpiący
-2.0,cierpienie
-2.0,cierpiętniczy
-2.0,cierpiętnik
-1.0,cierpkawy
-1.0,cierpki
2.0,cierpliwość
2.0,cierpliwy
1.0,cierpliwy
2.0,cierpliwy
2.0,cierpliwy
-2.0,cięgi
-1.0,cięty
1.0,cięty
-1.0,ciężka noga
-1.0,ciężkawy
-1.0,ciężkawy
-1.0,ciężki
-2.0,ciężki
-2.0,ciężki
-2.0,ciężki
-1.0,ciężki
-1.0,ciężki
-2.0,ciężki
-1.0,ciężki
-2.0,ciężki
-1.0,ciężki
-2.0,ciężki tyłek
-2.0,ciężkostrawność
-1.0,ciężkostrawny
-1.0,ciężkostrawny
-1.0,ciężkość
-2.0,ciężkowicki
-1.0,ciociobabcia
-2.0,ciołek
-2.0,ciołek
-1.0,cios
-2.0,cios
-2.0,cios w plecy
-2.0,ciota
-1.0,ciota
-2.0,ciotowaty
-2.0,ciotowaty
-1.0,ciotula
-2.0,cipa
-1.0,cipcia drypcia
-1.0,cisza
-1.0,cisza w eterze
-1.0,ciućma
-1.0,ciućmok
-2.0,ciul
-2.0,ciul
-1.0,ciułacz
-2.0,ciżba
-2.0,ckliwość
-1.0,ckliwy
-1.0,ckliwy
-2.0,ckliwy
-2.0,clown
-1.0,cmentarny
-2.0,cmokier
-2.0,cmokierstwo
1.0,cnota
-1.0,cnotka
-1.0,cnotliwa Zuzanna
-1.0,cnotliwiec
2.0,cnotliwy
2.0,cnotliwy
-2.0,confiteor
2.0,cool
2.0,córcia
2.0,córeczka
-1.0,córeczka
2.0,córeńka
-1.0,córka
2.0,córuchna
2.0,córula
2.0,córunia
2.0,córusia
2.0,córuś
-1.0,cubryński
-1.0,cud
-1.0,cudacki
-1.0,cudaczny
-1.0,cudak
2.0,cudny
2.0,cudny
2.0,cudny
2.0,cudotwórca
2.0,cudowne dziecko
-1.0,cudownie
-2.0,cudowny
2.0,cudowny
2.0,cudowny
2.0,cudowny
-2.0,cudowny
2.0,cudowny
2.0,cudowny
-1.0,cudowny owoc
-1.0,cudzołożnik
-1.0,cudzołożność
-2.0,cudzołożność
-2.0,cudzołożny
-2.0,cudzołożny
-2.0,cudzołóstwo
-1.0,cudzoziemsko
-2.0,cukierkowaty
-2.0,cukierkowy
-1.0,cukrowy
-1.0,cukrowy
-1.0,cukrowy
-1.0,cukrzany
-1.0,cuniferowy
-1.0,cwajnos
-2.0,cwaniacki
-1.0,cwaność
1.0,cwany
-2.0,cwel
-2.0,cwel
-2.0,cyberprzestępca
-2.0,cyberterrorysta
-1.0,cyborium
1.0,cycatka
-1.0,cycaty
1.0,cyceroński
-2.0,cygan
-1.0,cygan
-2.0,cygan
1.0,cyganiątko
1.0,Cyganiątko
-2.0,cygański
-1.0,cyklaminian sodu
-1.0,cykor
-2.0,cykor
-1.0,cykoriowy
-2.0,cylinderek
-2.0,cymbał
-2.0,cyngiel
-2.0,cyniczny
-2.0,cynik
-2.0,cynkowy
-2.0,cynkowy
-1.0,cyrk
-2.0,cyrkonowy
1.0,cyrkowiec
-1.0,cyrkówka
-2.0,cytrynek
2.0,czaderski
-1.0,czadowy
-2.0,czamarka
-2.0,czarci
-2.0,czarci
-2.0,czarci pomiot
-2.0,czarcie nasienie
-2.0,czarna niewdzięczność
-2.0,czarna owca
-2.0,czarna rozpacz
-2.0,czarne podniebienie
1.0,czarniusieńki
1.0,czarniutki
-2.0,czarnogiełdziarz
-1.0,czarnogórski
-2.0,czarnowidz
-1.0,czarnuch
-1.0,czarny
-2.0,czarny
-2.0,czarny
-2.0,czarny lud
2.0,czarodziejka
2.0,czarodziejski
-1.0,czarownica
-2.0,czarownica
-1.0,czarownik
2.0,czarowny
-2.0,czart
-2.0,czart
-2.0,czartowski
2.0,czarujący
2.0,czarujący
-1.0,czaruś
-1.0,czasochłonność
-1.0,czasza
1.0,czcigodność
1.0,czcigodny
-2.0,czczość
-1.0,czczy
-2.0,czelność
-1.0,czelny
-1.0,czelny
-1.0,czepliwość
-1.0,czepliwy
-2.0,czerepa
-1.0,czernidło
-2.0,czerski
2.0,czerstwość
1.0,czerstwy
-1.0,czerstwy
-2.0,czerwieński
-2.0,czerwonaki
-2.0,czerwonakowate
1.0,czerwoniutki
-1.0,czerwony
-1.0,czerwony
-1.0,czerwony
-2.0,czetnik
-2.0,częstunek
-2.0,człapak
-1.0,człeczyna
-1.0,człowieczek
1.0,człowieczek
2.0,człowieczeństwo
1.0,człowiek
1.0,człowiek czynu
1.0,człowiek honoru
2.0,człowiek instytucja
1.0,człowiek interesu
2.0,człowiek o wielkim sercu
1.0,człowiek renesansu
-1.0,człowiek starej daty
1.0,człowiek wielkiego ducha
2.0,człowiek wielkiego serca
-2.0,czochrać pałę
2.0,czołowy
-1.0,czołówka
-2.0,czołówkowy
-1.0,czop
-2.0,czort
-2.0,czort
1.0,czort
-2.0,czosnaczek
-2.0,czterdziestofuntowy
-1.0,czteroklasowy
-2.0,czteropłatowy
-2.0,czterotaktowy
-1.0,cztery deski
-1.0,czubato
-1.0,czujność
1.0,czujny
1.0,czujny
2.0,czulenie się
-1.0,czułostkowość
-1.0,czułostkowy
-1.0,czułostkowy
2.0,czułość
2.0,czułość
1.0,czuły
1.0,czuły
2.0,czuły
-1.0,czupiradło
-1.0,czupurność
-1.0,czupurność
-2.0,czwarty
-1.0,czykara
-2.0,czynna zniewaga
1.0,czynny
1.0,czynny
1.0,czysta gra
1.0,czyste ręce
-2.0,czystka
-2.0,czystka
-2.0,czystka etniczna
1.0,czysty
1.0,czysty
1.0,czysty
1.0,czysty
1.0,czysty
1.0,czysty
1.0,czysty
1.0,czysty
-2.0,czysty
2.0,czysty
1.0,czysty
1.0,czysty
1.0,czysty
1.0,czysty
-2.0,czyściuteńko
2.0,czyściutki
-2.0,czytanka
1.0,czytelny
1.0,czytelny
-2.0,ćwierćinteligent
-1.0,ćwik
-2.0,ćwok
-1.0,dakron
-1.0,daktyliczny
-2.0,daleki
-1.0,daleki
-1.0,daleki
-1.0,daleki
-1.0,daleki
1.0,dalekosiężność
1.0,dalekowzroczność
-2.0,dałn
2.0,dama
1.0,dama
-1.0,dama do towarzystwa
-1.0,dama kameliowa
-1.0,damesa
1.0,damski
-2.0,damski bokser
-1.0,damski krawiec
-1.0,damula
-1.0,damula
-1.0,damulka
-1.0,damulka
-2.0,dandys
-2.0,dantejska scena
2.0,dar
-1.0,daremność
-1.0,daremny
1.0,darmowy
-2.0,darmozjad
1.0,darowizna
1.0,datek
-2.0,dawca narządów
-2.0,dawca obrączki
-2.0,dawca organów
-2.0,dawca spermy
-2.0,dawidia
1.0,dbałość
-1.0,deasemblacja
-2.0,debil
-2.0,debilność
-2.0,debilność
-2.0,debilność
-2.0,debilny
-2.0,debilny
-2.0,debilny
-2.0,debilny
-2.0,debilowaty
-2.0,debilowaty
-2.0,debilowaty
-1.0,debiutanckość
-1.0,decha
1.0,decyzyjny
-1.0,defekt
-1.0,defektologiczny
-2.0,defetysta
-1.0,deficyt
-1.0,deficytowość
-1.0,deficytowy
-1.0,deficytowy
1.0,definiowalny
-2.0,defraudant
-2.0,degenerat
-2.0,dekadencki
-1.0,dekadent
-2.0,deklamacyjność
-1.0,deklamator
-2.0,deklamatorstwo
-1.0,deklaratywny
-2.0,dekonstruktywistyczny
2.0,dekoracyjny
-2.0,dekownik
-2.0,delator
-1.0,delfin
1.0,delfin
-1.0,delikatniś
-2.0,delikatniutki
-1.0,delikatność
-2.0,delikatny
1.0,delikatny
1.0,delikatny
-1.0,delikwent
-2.0,deliryczny
-1.0,deliryczny
-2.0,demagog
-2.0,demagog
1.0,demiurgiczny
-2.0,demobilizacja
2.0,demokratyczny
2.0,demon
-1.0,demonicznie
-2.0,demoniczny
-1.0,demoniczny
-1.0,demoniczny
-2.0,demoniczny
-2.0,demoniczny
-1.0,demonstracja
-1.0,demonstracyjny
-1.0,demonstrowanie
-2.0,demoralizator
-2.0,denar
-1.0,denat
-2.0,denimowy
-2.0,denny
-2.0,denuncjant
-2.0,denuncjator
-2.0,deprawator
-1.0,deska
-1.0,deskrypcja
-2.0,desperacja
-2.0,desperat
-2.0,despota
-2.0,despota
-2.0,despotyczność
-2.0,despotyczny
-2.0,despotyczny
-2.0,despotyzm
-2.0,destrukcyjny
-2.0,destrukcyjny
-2.0,destruktor
-2.0,dewastator
-1.0,dewiacyjny
-1.0,dewiant
-1.0,dewiat
-1.0,dewizówka
-2.0,dewocyjny
-2.0,dewocyjny
-2.0,dewot
-2.0,dezercja
-2.0,dezerter
-1.0,dezerter
-1.0,dezorganizacja
-1.0,dezorientacja
-1.0,dezynwoltura
-1.0,dętka
-2.0,dętka
-2.0,dęty
-1.0,dęty
-1.0,diabelec
-1.0,diabelnie
-2.0,diabelny
-2.0,diabelny
-2.0,diabelski
-2.0,diabelski
-2.0,diabelski
-2.0,diabelski
-2.0,diabelski
-2.0,diabelskość
-2.0,diabelskość
-2.0,diabelskość
2.0,diabeł
-2.0,diabeł
-2.0,diabeł
-2.0,diabeł wcielony
1.0,diablik
-2.0,diaboliczny
-2.0,diaboliczny
-2.0,diaboliczny
-2.0,diaboliczny
-2.0,dializacyjny
2.0,diament
-1.0,dietetycznie
1.0,dinozaur
-1.0,dintojra
1.0,dionizyjski
-1.0,diorama
-2.0,diploporowy
1.0,disco
-2.0,Diu
2.0,diva
2.0,diwa
-1.0,długachny
-1.0,długachny
-1.0,długaśny
-1.0,długaśny
2.0,długonogość
1.0,długowieczność
-2.0,dno
2.0,doborowy
1.0,dobrany
1.0,dobrany
2.0,dobro
2.0,dobro
1.0,dobroczynnie
2.0,dobroczynny
1.0,dobroczynny
2.0,dobroczyńca
2.0,dobroć
2.0,dobroduszność
1.0,dobroduszny
2.0,dobroduszny
1.0,dobrodziej
2.0,dobrotliwość
1.0,dobrotliwy
2.0,dobrotliwy
1.0,dobrotliwy
1.0,dobrowolny
2.0,dobry
1.0,dobry
1.0,dobry
1.0,dobry
1.0,dobry
1.0,dobry
2.0,dobry
1.0,dobry
1.0,dobry
1.0,dobry
-1.0,dobry
2.0,dobry
1.0,dobry
2.0,dobry duch
1.0,dobry znajomy
-2.0,dobrzycki
2.0,dochodowy
-2.0,dochód
1.0,dociekliwość
1.0,dodatni
-1.0,dogłębność
-1.0,dogłębny
1.0,dogłębny
-1.0,dogmatyczny
-1.0,dogmatyk
2.0,dogodność
-1.0,dogodny
1.0,dogodny
-2.0,dojmujący
1.0,dojrzałość
1.0,dojrzałość
1.0,dojrzały
2.0,dojrzały
-2.0,dojście
-1.0,dojutrek
1.0,dokładność
2.0,dokładność
-2.0,dokładny
1.0,dokładny
-1.0,doktryner
-1.0,doktrynerski
-2.0,dokuczliwy
-1.0,dola
-2.0,dolegliwość
-2.0,dolegliwy
-2.0,dolomityczny
-2.0,dolotowy
-2.0,dolski
-1.0,dołowy
-1.0,dom obłąkanych
-2.0,dom wariatów
-2.0,domek
-1.0,domowina
1.0,domowy
-2.0,don
1.0,donacja
2.0,doniosły
1.0,doniosły
-1.0,donkiszot
-2.0,donkiszot
1.0,donna
-2.0,donosiciel
-2.0,donosicielski
-2.0,donosicielski
-2.0,donosicielski
-2.0,donośny
1.0,donośny
-1.0,donżuan
1.0,dopasowany
1.0,dopasowany seksualnie
-1.0,dopust
-1.0,dopust boży
1.0,dopuszczalny
1.0,doradczy
1.0,doraźność
-2.0,dorobkiewicz
-2.0,dorobkowicz
1.0,dorodność
2.0,dorodność
-1.0,dorodny
2.0,dorodny
2.0,dorosły
-1.0,dorsz bałtycki
-1.0,dorywczość
1.0,dorzeczność
1.0,dorzeczny
-2.0,dosadność
-1.0,dosiebny
2.0,doskonałość
-2.0,doskonały
2.0,doskonały
2.0,doskonały
2.0,doskonały
2.0,doskonały
1.0,dostateczny
1.0,dostateczny
1.0,dostatni
1.0,dostępny
1.0,dostępny
1.0,dostępny
-2.0,dostępowy
-2.0,dostępowy
-2.0,dostępowy
1.0,dostojeństwo
1.0,dostojność
2.0,dostojny
1.0,dostojny
1.0,dostojny
1.0,dostrzegalny
1.0,dostrzegalny
-2.0,doszczętność
-2.0,doszczętny
1.0,doświadczony
-2.0,dotkliwy
-2.0,dotknięcie
-1.0,dowcipas
1.0,dowcipniś
-1.0,dowcipniś
2.0,dowcipność
1.0,dowcipność
2.0,dowcipny
-2.0,dowcipny
-2.0,down
1.0,dowodliwy
1.0,dowodny
1.0,dozwolony
-2.0,dożywotnio
-2.0,drab
-1.0,dragon
-2.0,dragonada
-2.0,draka
-2.0,dramat
-2.0,dramatyczny
1.0,dramatyczny
-2.0,dramatyczny
-1.0,dramatyczny
-2.0,drań
-2.0,drański
-2.0,drański
-2.0,drański
-2.0,drański
-2.0,draństwo
-1.0,drapichrust
-2.0,drapieżca
-2.0,drapieżność
-2.0,drapieżny
-2.0,drastyczny
-2.0,drastyczny
-1.0,drastyczny
-2.0,drażliwość
-2.0,drażliwość
-2.0,drażliwy
-2.0,drażliwy
-2.0,drażliwy
-2.0,drażliwy
-1.0,drągal
-1.0,dres
-1.0,dresiarz
-2.0,drewniany
-2.0,drewniany
-2.0,drewniany
-2.0,drewniany
-2.0,drewniany
-1.0,drewniany
-2.0,drewno
-1.0,dręczyciel
-2.0,drętwota
-2.0,drętwota
-1.0,drętwy
-1.0,drętwy
-1.0,drobiazg
1.0,drobina
-1.0,drobnicowy
-2.0,drobniuchny
-2.0,drobniutki
-1.0,drobnomieszczanin
-1.0,drobnomieszczańskość
-1.0,drobnomieszczaństwo
-1.0,drobnostkowy
-1.0,drobnostkowy
-1.0,drobnostkowy
-2.0,drobny
-1.0,drobny ciułacz
1.0,droga
-2.0,drogi
1.0,drogi
2.0,drogocenny
-1.0,dromos
-2.0,drożdżowy
1.0,drożny
2.0,druga młodość
1.0,druga połowa
1.0,drugi
-1.0,drugorzędność
-1.0,drugostronny
1.0,druh
-2.0,druzgocący
1.0,drwaloseksualny
-2.0,dryblas
-2.0,drzazga
-2.0,drzewicki
-1.0,drżączka
1.0,duch opiekuńczy
-2.0,dudziarski
-1.0,dufność
-1.0,dufny
-1.0,dulszczyzna
-2.0,duma
2.0,duma
-2.0,dupek
-2.0,dupek żołędny
-2.0,dureń
-2.0,dureń patentowany
-2.0,durność
-1.0,durność
-2.0,durnota
-2.0,durnowatość
-1.0,durnowatość
-2.0,durnowatość
-1.0,durnowaty
-1.0,durnowaty
-2.0,durnowaty
-2.0,durnowaty
-2.0,durnowaty
-2.0,durny
-2.0,durny
-2.0,durny
-2.0,durny
-2.0,durny
-2.0,dusiciel
-2.0,dusigrosz
1.0,dusza
2.0,dusza
-2.0,dusza wołowa
-1.0,dusząco
-1.0,dusznica
-1.0,duszpasterski
-1.0,duży
-1.0,dwa grzyby w barszcz
-2.0,dworak
1.0,dworność
1.0,dworny
1.0,dworski
-2.0,dworski
-1.0,dworski
1.0,dworskość
-2.0,dworus
-2.0,dwójarz
-2.0,dwójkarz
-2.0,dwójkowicz
-1.0,dwubiegunowy
-1.0,dwubrzuścowy
-1.0,dwuczuby
-1.0,dwufuntowy
-1.0,dwuizbowy
-1.0,dwuklasowy
-2.0,dwukolny
-2.0,dwukołowy
-2.0,dwulicowy
-1.0,dwuliniowy
-2.0,dwuosiowy
-1.0,dwuparzec
-1.0,dwupłaszczyznowo
-1.0,dwupłaszczyznowy
-1.0,dwupoziomowo
-1.0,dwupoziomowy
-1.0,dwurożny
-1.0,dwuwarstwowo
-1.0,dwuwartościowość
-1.0,dwuwładza
-1.0,dwuzębny
-1.0,dwuznaczność
-2.0,dwuznaczny
-1.0,dydaktyczność
-1.0,dydaktyka
-1.0,dydaktyzm
-2.0,dyktator
-2.0,dyktator
-2.0,dyktatorski
-2.0,dyktatorsko
-1.0,dyletancki
-1.0,dyletanctwo
-1.0,dyletant
-1.0,dyletantyzm
-2.0,dymacz
-2.0,dymowy
1.0,dynamiczność
1.0,dynamiczność
2.0,dynamiczny
1.0,dynamiczny
1.0,dynamiczny
1.0,dynamiczny
-1.0,dynamika
1.0,dyplomata
1.0,dyplomatyczny
-1.0,dyrektywność
-2.0,dysgust
-2.0,dyshonor
-1.0,dysjunkcja
1.0,dyska
-2.0,dyskomfort
1.0,dyskotekowy
1.0,dyskrecja
-2.0,dyskredytacja
1.0,dyskretny
-2.0,dyskryminacja
-1.0,dyskusyjność
1.0,dysponowany
1.0,dystrakcja
-1.0,dystrakt
2.0,dystyngowany
-1.0,dysydent
-2.0,dywersant
-1.0,dyzgust
-2.0,dyzgust
-2.0,dyzgust
-2.0,dziad
-2.0,dziad
-2.0,dziad
-2.0,dziadostwo
1.0,dziadulek
-1.0,dziaduniowy
-1.0,dziadyga
1.0,dziadzia
2.0,dziadzio
-1.0,dziadzisko
2.0,dziadziu
-2.0,działoszyński
-2.0,dzianina
-1.0,dziarski
1.0,dziarskość
1.0,dzidzia
1.0,dzidzia
-1.0,dzidzia piernik
-1.0,dzidzia-piernik
1.0,dzidziuś
1.0,dzieciaczek
-2.0,dzieciak
-2.0,dzieciak
1.0,dzieciątko
1.0,dziecię
-1.0,dziecięcość
-1.0,dziecinność
-1.0,dziecinny
-2.0,dzieciobójca
-2.0,dzieciorób
-1.0,dzieciuch
-2.0,dzieciuch
-1.0,dziecko ulicy
2.0,dziejowy
-2.0,dzielny
1.0,dzielny
-1.0,dziennik
-2.0,dziennikarzyna
-2.0,dzień gniewu
-2.0,dzierżymorda
-2.0,dziewczyna uliczna
-2.0,dziewczyna z sąsiedztwa
-1.0,dziewczynisko
1.0,dziewczynka
-1.0,dziewczysko
1.0,dzieweczka
-2.0,dziewica
-1.0,dziewica konsystorska
1.0,dziewictwo
1.0,dziewiczość
-2.0,dziewiczy
-2.0,dziewiczy
-1.0,dziewiętnasta
1.0,dziewoja
-1.0,dziewuszysko
-1.0,dzik
-2.0,dziki
-1.0,dziki
-2.0,dziki
-2.0,dziki lokator
-2.0,dzikość
-2.0,dzikość
-1.0,dzikość
-2.0,dzikus
1.0,dziunia
-1.0,dziura
-2.0,dziura
-1.0,dziura budżetowa
-1.0,dziurawe ręce
-2.0,dziurawy
-2.0,dziwa
-1.0,dziwactwo
-1.0,dziwaczny
-2.0,dziwadło
-2.0,dziwak
-2.0,dziwka
-2.0,dziwka
-2.0,dziwkarz
-1.0,dziwogłówka wiosenna
-1.0,dziwotwór
-1.0,dziwowisko
-2.0,dzwonkowaty
-2.0,dzwonkowy
-2.0,dzwonkowy
2.0,dźwięczność
2.0,dźwięczny
2.0,dźwięczny
2.0,dżaga
2.0,dżentelmen
2.0,dżentelmeneria
2.0,dżentelmeński
2.0,dżentelmeński
-1.0,dżetowy
1.0,dżez
-1.0,edukacyjny
2.0,efeb
-1.0,efekciarski
-2.0,efekciarz
1.0,efekt
2.0,efektowny
2.0,efektowny
1.0,efektowy
-1.0,efektywnościowy
1.0,efektywność
-1.0,efektywny
1.0,efektywny
-2.0,efemeryczność
-1.0,efemeryczny
-1.0,efronteria
1.0,egalitarny
1.0,egalitarystyczny
-2.0,egocentryczność
-2.0,egocentryczny
-2.0,egocentryk
-2.0,egocentryzm
-2.0,egoista
-2.0,egoistyczność
-2.0,egoistyczność
-2.0,egoizm
-1.0,egotyczny
-1.0,egotysta
-1.0,egotyzm
-1.0,egzageracja
-1.0,egzaltacja
-2.0,egzaltowany
-2.0,egzekucja
1.0,egzekwowalny
-1.0,egzemplarz
1.0,ejdetyczny
-1.0,ekliptyczny
1.0,ekorozwój
-2.0,ekrazytowy
2.0,ekscytacja
-1.0,ekshibicjonista
-2.0,ekshibicjonista
-1.0,ekshibicjonistycznie
-1.0,ekshibicjonistycznie
-1.0,ekshibicjonistyczny
-1.0,ekshibicjonistyczny
-1.0,ekshibicjonistyczny
2.0,ekskluzywny
-1.0,eksmąż
2.0,ekspert
-2.0,eksploatacja
-2.0,ekspozycja
1.0,ekspresja
1.0,ekspresowy
2.0,ekspresowy
2.0,ekstatyczność
-2.0,ekstensywny
1.0,ekstrawersyjny
1.0,ekstrawertyczny
-1.0,ekstremalność
-1.0,ekstremalność
-1.0,eksżona
1.0,ekwilibrystyczny
1.0,elastyczny
-2.0,elegancik
2.0,elegancki
2.0,elegancki
1.0,elegancki
1.0,elegancki
1.0,elegancki
-1.0,elegancki
2.0,elegancki
2.0,elegant
-2.0,elegant
1.0,elegantka
-1.0,elegantka
-2.0,elegijność
-2.0,elektor
-1.0,elektroniczny
1.0,elektronizacja
-1.0,elektronowy
1.0,elektryfikacja
-1.0,element
-1.0,elewatorowy
-2.0,elfi
2.0,elokwencja
2.0,elokwentny
-1.0,emaliowy
-1.0,embrionalny
-1.0,emfaza
-1.0,emigracja wewnętrzna
-1.0,emocjonalny
2.0,empatia
-2.0,empirejski
-2.0,empireum
2.0,encyklopedysta
-1.0,enerdowski futbol
2.0,energetyczność
1.0,energetyczny
2.0,energia
2.0,energia
2.0,energiczność
1.0,energiczność
1.0,energiczny
1.0,energiczny
-1.0,enfant terrible
-1.0,enigmatyczny
-1.0,enigmatyczny
-1.0,enkawudzista
-2.0,enterobakteria
-1.0,entropia
1.0,entuzjastyczność
2.0,entuzjastyczny
2.0,entuzjastyczny
2.0,entuzjazm
-1.0,enty
2.0,epicki
-2.0,epidemiczny
-1.0,epigoński
-1.0,episjer
-2.0,epitet
-2.0,epizodyczność
1.0,epokowy
1.0,ergonomiczność
-1.0,erotoman
-1.0,erotoman gawędziarz
-1.0,erozyjny
2.0,erudyta
-2.0,erytrozuch
-2.0,esbek
-1.0,esencjonalność
-1.0,eskapistyczny
2.0,esprit
2.0,esteta
1.0,estradowość
1.0,eteryczny
